time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
3264830,-0.05,0.14,0.98,12.01,40.99,-29.43,7.6,-14.61,-22.69,4
3264842,-0.03,0.14,0.99,8.09,44.56,-36.02,7.6,-14.61,-22.69,4
3264853,-0.02,0.13,0.99,-0.45,47.2,-44.42,7.6,-14.61,-22.69,4
3264864,0.01,0.1,0.98,-2.7,45.68,-44.37,7.6,-14.61,-22.69,4
3264875,0.03,0.08,0.97,-3.33,42.68,-40.91,7.6,-14.61,-22.69,4
3264889,0.05,0.08,0.98,-5.35,32.35,-27.8,8.97,-14.23,-23.37,4
3264899,0.04,0.09,0.98,-7.31,27.06,-20.9,8.97,-14.23,-23.37,4
3264910,0.04,0.11,0.99,-8.82,22.9,-15.08,8.97,-14.23,-23.37,4
3264921,0.03,0.13,0.99,-11.67,17.47,-9.08,8.97,-14.23,-23.37,4
3264933,0.05,0.17,1.0,-12.61,14.64,-7.6,10.52,-14.1,-23.84,4
3264944,0.06,0.17,0.99,-12.48,11.14,-5.75,10.52,-14.1,-23.84,4
3264954,0.08,0.17,0.98,-11.44,7.89,-3.46,10.52,-14.1,-23.84,4
3264966,0.09,0.17,0.97,-8.4,0.23,1.38,10.52,-14.1,-23.84,4
3264977,0.09,0.17,0.98,-7.64,-3.96,3.62,10.52,-14.1,-23.84,4
3264989,0.08,0.17,0.98,-8.08,-7.82,5.08,11.9,-14.22,-23.99,4
3265001,0.07,0.19,0.98,-11.25,-14.55,5.41,11.9,-14.22,-23.99,4
3265011,0.06,0.2,0.98,-11.76,-17.5,5.49,11.9,-14.22,-23.99,4
3265022,0.05,0.21,0.98,-10.58,-20.15,5.95,11.9,-14.22,-23.99,4
3265035,0.04,0.21,0.98,-6.72,-24.52,7.29,12.76,-14.14,-24.4,4
3265047,0.03,0.2,0.98,-6.18,-25.57,6.91,12.76,-14.14,-24.4,4
3265061,0.02,0.17,0.97,-8.55,-25.93,3.51,12.76,-14.14,-24.4,4
3265071,0.02,0.17,0.97,-10.81,-26.39,1.57,12.76,-14.14,-24.4,4
3265082,0.02,0.17,0.97,-13.23,-27.64,0.13,13.11,-14.18,-24.57,4
3265093,0.01,0.19,0.98,-18.32,-33.73,-0.72,13.11,-14.18,-24.57,4
3265104,-0.02,0.19,1.0,-21.83,-38.33,-0.91,13.11,-14.18,-24.57,4
3265116,-0.04,0.19,1.0,-25.52,-42.54,-1.59,13.11,-14.18,-24.57,4
3265128,-0.04,0.19,0.99,-30.98,-45.7,-3.91,13.28,-14.38,-24.49,4
3265139,-0.04,0.2,0.97,-32.44,-44.79,-4.15,13.28,-14.38,-24.49,4
3265151,-0.03,0.2,0.95,-32.89,-43.14,-3.48,13.28,-14.38,-24.49,4
3265162,-0.02,0.21,0.93,-31.25,-40.07,0.8,13.28,-14.38,-24.49,4
3265173,-0.02,0.23,0.91,-29.25,-38.77,3.37,13.28,-14.38,-24.49,4
3265184,-0.02,0.24,0.91,-27.36,-37.85,5.75,13.07,-14.83,-24.28,4
3265195,-0.03,0.25,0.91,-25.94,-37.68,7.72,13.07,-14.83,-24.28,4
3265207,-0.04,0.26,0.92,-25.87,-40.03,9.69,13.07,-14.83,-24.28,4
3265219,-0.05,0.27,0.92,-27.48,-43.17,10.06,13.07,-14.83,-24.28,4
3265232,-0.08,0.28,0.93,-33.25,-52.52,9.84,12.55,-15.16,-23.67,4
3265243,-0.11,0.3,0.92,-36.57,-57.07,9.17,12.55,-15.16,-23.67,4
3265254,-0.12,0.3,0.93,-39.28,-60.75,9.5,12.55,-15.16,-23.67,4
3265265,-0.14,0.31,0.93,-46.88,-66.9,13.96,12.55,-15.16,-23.67,4
3265276,-0.17,0.29,0.92,-50.5,-69.23,17.03,12.55,-15.16,-23.67,4
3265287,-0.18,0.29,0.92,-54.7,-71.33,20.81,11.72,-15.78,-23.15,4
3265301,-0.2,0.31,0.9,-62.04,-72.96,27.2,11.72,-15.78,-23.15,4
3265313,-0.22,0.33,0.88,-64.15,-72.72,30.14,11.72,-15.78,-23.15,4
3265327,-0.23,0.36,0.86,-64.43,-71.02,35.0,11.72,-15.78,-23.15,4
3265338,-0.24,0.38,0.85,-64.81,-70.2,37.12,10.55,-16.54,-21.73,4
3265352,-0.27,0.41,0.82,-62.73,-66.88,37.8,10.55,-16.54,-21.73,4
3265364,-0.29,0.42,0.81,-60.44,-64.19,36.29,10.55,-16.54,-21.73,4
3265377,-0.3,0.43,0.8,-52.2,-56.24,29.77,10.55,-16.54,-21.73,4
3265389,-0.32,0.45,0.79,-47.72,-52.17,25.81,8.96,-17.35,-20.11,4
3265401,-0.32,0.46,0.79,-44.5,-49.32,22.34,8.96,-17.35,-20.11,4
3265413,-0.34,0.47,0.78,-38.21,-45.79,16.35,8.96,-17.35,-20.11,4
3265425,-0.35,0.48,0.77,-31.66,-42.84,13.35,8.96,-17.35,-20.11,4
3265437,-0.36,0.47,0.78,-18.59,-34.5,8.85,7.44,-17.97,-18.37,4
3265448,-0.36,0.45,0.78,-14.22,-30.83,7.69,7.44,-17.97,-18.37,4
3265460,-0.36,0.44,0.77,-10.99,-28.0,7.32,7.44,-17.97,-18.37,4
3265471,-0.37,0.43,0.77,-6.92,-23.91,7.99,7.44,-17.97,-18.37,4
3265483,-0.39,0.44,0.77,-6.16,-22.75,8.7,5.99,-18.49,-16.83,4
3265494,-0.4,0.45,0.77,-6.2,-22.48,9.36,5.99,-18.49,-16.83,4
3265507,-0.43,0.47,0.77,-7.46,-24.12,9.07,5.99,-18.49,-16.83,4
3265519,-0.43,0.48,0.77,-8.26,-25.35,7.94,5.99,-18.49,-16.83,4
3265532,-0.43,0.47,0.76,-9.54,-27.51,5.13,4.73,-18.93,-15.57,4
3265544,-0.42,0.46,0.76,-9.05,-27.8,3.99,4.73,-18.93,-15.57,4
3265557,-0.42,0.45,0.75,-6.98,-25.92,3.23,4.73,-18.93,-15.57,4
3265568,-0.42,0.45,0.75,-5.55,-23.63,3.07,4.73,-18.93,-15.57,4
3265579,-0.42,0.45,0.75,-4.07,-20.69,2.83,3.6,-19.23,-14.4,4
3265593,-0.43,0.46,0.74,-1.23,-14.7,3.13,3.6,-19.23,-14.4,4
3265605,-0.44,0.46,0.74,1.1,-11.42,2.93,3.6,-19.23,-14.4,4
3265618,-0.44,0.48,0.74,6.31,-5.16,2.8,3.6,-19.23,-14.4,4
3265630,-0.43,0.48,0.74,8.4,-2.64,2.88,2.87,-19.63,-13.38,4
3265640,-0.42,0.48,0.74,9.93,-0.79,3.3,2.87,-19.63,-13.38,4
3265653,-0.41,0.46,0.74,10.89,0.5,4.35,2.87,-19.63,-13.38,4
3265665,-0.41,0.45,0.74,10.76,0.11,3.68,2.87,-19.63,-13.38,4
3265679,-0.42,0.44,0.75,9.94,-1.29,0.35,2.14,-19.89,-12.72,4
3265690,-0.43,0.45,0.75,9.4,-2.21,-1.22,2.14,-19.89,-12.72,4
3265702,-0.43,0.45,0.75,10.41,-3.39,-2.2,2.14,-19.89,-12.72,4
3265714,-0.43,0.46,0.75,12.37,-3.22,-0.78,2.14,-19.89,-12.72,4
3265726,-0.44,0.46,0.75,14.23,-2.71,1.66,2.14,-19.89,-12.72,4
3265739,-0.44,0.44,0.76,16.3,-2.01,6.5,1.69,-19.95,-12.28,4
3265751,-0.44,0.43,0.76,16.15,-2.14,8.28,1.69,-19.95,-12.28,4
3265761,-0.44,0.42,0.76,15.15,-2.57,9.23,1.69,-19.95,-12.28,4
3265772,-0.45,0.42,0.76,11.5,-4.31,7.84,1.69,-19.95,-12.28,4
3265784,-0.45,0.43,0.76,9.49,-5.53,5.8,1.31,-20.0,-12.0,4
3265795,-0.45,0.43,0.76,7.99,-6.83,3.7,1.31,-20.0,-12.0,4
3265808,-0.44,0.43,0.76,5.77,-9.61,1.38,1.31,-20.0,-12.0,4
3265818,-0.44,0.43,0.76,4.12,-11.14,1.79,1.31,-20.0,-12.0,4
3265829,-0.44,0.44,0.76,2.0,-13.07,3.27,0.93,-20.05,-11.92,4
3265842,-0.44,0.44,0.75,-2.13,-17.53,7.02,0.93,-20.05,-11.92,4
3265853,-0.44,0.43,0.75,-3.5,-19.23,8.58,0.93,-20.05,-11.92,4
3265864,-0.45,0.43,0.74,-4.06,-20.17,9.47,0.93,-20.05,-11.92,4
3265877,-0.47,0.43,0.74,-3.22,-19.86,9.22,0.44,-20.09,-11.44,4
3265888,-0.48,0.44,0.74,-2.44,-19.25,8.75,0.44,-20.09,-11.44,4
3265900,-0.48,0.44,0.74,-0.41,-17.7,9.02,0.44,-20.09,-11.44,4
3265912,-0.48,0.44,0.73,0.92,-16.91,9.32,0.44,-20.09,-11.44,4
3265924,-0.48,0.43,0.74,1.98,-15.92,9.08,0.44,-20.09,-11.44,4
3265937,-0.51,0.42,0.74,3.03,-13.5,5.07,0.02,-19.93,-11.0,4
3265949,-0.52,0.42,0.74,3.6,-12.18,1.72,0.02,-19.93,-11.0,4
3265963,-0.52,0.42,0.74,4.27,-9.03,-4.51,0.02,-19.93,-11.0,4
3265974,-0.52,0.44,0.74,4.57,-7.57,-6.62,0.02,-19.93,-11.0,4
3265988,-0.5,0.41,0.74,4.19,-4.57,-8.62,-0.42,-19.91,-10.79,4
3265999,-0.48,0.42,0.74,3.83,-3.22,-6.9,-0.42,-19.91,-10.79,4
3266013,-0.47,0.42,0.73,3.04,-1.06,-1.61,-0.42,-19.91,-10.79,4
3266025,-0.47,0.42,0.73,2.79,-0.55,0.2,-0.42,-19.91,-10.79,4
3266038,-0.47,0.42,0.73,3.38,0.36,0.83,-0.8,-19.96,-10.78,4
3266049,-0.48,0.42,0.73,3.15,1.02,0.83,-0.8,-19.96,-10.78,4
3266060,-0.48,0.42,0.74,2.68,1.39,1.39,-0.8,-19.96,-10.78,4
3266071,-0.48,0.42,0.74,2.14,1.46,2.46,-0.8,-19.96,-10.78,4
3266084,-0.49,0.42,0.74,0.93,0.91,4.13,-1.08,-19.92,-10.45,4
3266095,-0.49,0.41,0.74,0.52,0.15,3.78,-1.08,-19.92,-10.45,4
3266106,-0.49,0.42,0.74,-0.7,-2.51,1.13,-1.08,-19.92,-10.45,4
3266118,-0.49,0.42,0.74,-1.76,-4.15,-0.18,-1.08,-19.92,-10.45,4
3266129,-0.5,0.42,0.74,-2.98,-5.67,-0.89,-1.29,-19.95,-10.43,4
3266143,-0.5,0.42,0.74,-5.36,-8.06,-1.43,-1.29,-19.95,-10.43,4
3266155,-0.5,0.42,0.74,-6.26,-8.69,-1.52,-1.29,-19.95,-10.43,4
3266169,-0.49,0.44,0.73,-7.56,-9.77,-0.9,-1.29,-19.95,-10.43,4
3266180,-0.49,0.44,0.72,-7.81,-10.28,-0.11,-1.51,-19.96,-10.2,4
3266191,-0.5,0.45,0.72,-7.48,-10.4,0.74,-1.51,-19.96,-10.2,4
3266203,-0.5,0.46,0.72,-4.3,-8.78,2.06,-1.51,-19.96,-10.2,4
3266215,-0.5,0.46,0.72,-2.53,-7.62,2.71,-1.51,-19.96,-10.2,4
3266229,-0.49,0.45,0.71,-0.12,-6.04,3.88,-1.78,-19.89,-10.19,4
3266240,-0.49,0.45,0.71,1.01,-5.74,4.45,-1.78,-19.89,-10.19,4
3266252,-0.5,0.44,0.71,3.7,-4.96,4.62,-1.78,-19.89,-10.19,4
3266264,-0.52,0.44,0.72,5.17,-4.36,3.85,-1.78,-19.89,-10.19,4
3266277,-0.53,0.43,0.72,6.05,-3.62,2.65,-1.92,-19.72,-9.94,4
3266289,-0.53,0.43,0.73,6.4,-1.32,0.2,-1.92,-19.72,-9.94,4
3266301,-0.53,0.43,0.73,6.39,-0.07,-0.53,-1.92,-19.72,-9.94,4
3266315,-0.51,0.42,0.73,5.88,1.93,-0.03,-1.92,-19.72,-9.94,4
3266327,-0.5,0.42,0.73,5.48,3.19,0.58,-2.02,-19.72,-9.81,4
3266338,-0.5,0.42,0.73,6.0,8.53,0.08,-2.02,-19.72,-9.81,4
3266350,-0.5,0.42,0.73,6.41,11.63,-0.38,-2.02,-19.72,-9.81,4
3266361,-0.5,0.42,0.73,6.45,13.82,-0.62,-2.02,-19.72,-9.81,4
3266373,-0.5,0.42,0.73,5.81,15.6,-0.5,-2.02,-19.72,-9.81,4
3266385,-0.49,0.41,0.73,5.76,16.48,-1.05,-2.03,-19.84,-9.89,4
3266396,-0.49,0.41,0.73,5.66,17.38,-2.42,-2.03,-19.84,-9.89,4
3266408,-0.48,0.41,0.74,4.95,16.89,-6.05,-2.03,-19.84,-9.89,4
3266420,-0.47,0.42,0.74,4.18,15.03,-7.04,-2.03,-19.84,-9.89,4
3266433,-0.47,0.42,0.74,2.5,10.32,-7.0,-1.93,-19.8,-9.94,4
3266444,-0.47,0.43,0.74,2.12,8.37,-6.63,-1.93,-19.8,-9.94,4
3266456,-0.48,0.44,0.74,2.02,6.72,-6.26,-1.93,-19.8,-9.94,4
3266467,-0.48,0.44,0.74,2.96,4.42,-6.41,-1.93,-19.8,-9.94,4
3266479,-0.48,0.44,0.74,3.59,3.74,-6.88,-1.85,-19.81,-10.08,4
3266491,-0.48,0.44,0.74,4.02,3.05,-7.03,-1.85,-19.81,-10.08,4
3266503,-0.46,0.43,0.74,4.07,1.32,-5.85,-1.85,-19.81,-10.08,4
3266515,-0.46,0.43,0.74,3.87,0.56,-4.91,-1.85,-19.81,-10.08,4
3266526,-0.46,0.43,0.74,3.65,0.46,-4.2,-1.76,-19.84,-10.27,4
3266537,-0.46,0.43,0.74,3.72,1.13,-3.72,-1.76,-19.84,-10.27,4
3266548,-0.46,0.43,0.75,4.15,2.2,-2.97,-1.76,-19.84,-10.27,4
3266559,-0.46,0.43,0.75,4.54,2.9,-2.08,-1.76,-19.84,-10.27,4
3266572,-0.45,0.43,0.75,4.65,2.91,-0.66,-1.76,-19.84,-10.27,4
3266583,-0.45,0.43,0.75,4.48,2.36,-0.07,-1.56,-19.75,-10.52,4
3266594,-0.45,0.43,0.75,4.21,1.68,0.62,-1.56,-19.75,-10.52,4
3266606,-0.46,0.43,0.75,3.87,0.74,1.65,-1.56,-19.75,-10.52,4
3266618,-0.47,0.43,0.75,3.97,0.66,1.23,-1.56,-19.75,-10.52,4
3266630,-0.47,0.43,0.75,3.86,0.49,-0.12,-1.37,-19.78,-10.66,4
3266641,-0.47,0.42,0.76,3.52,0.17,-0.62,-1.37,-19.78,-10.66,4
3266653,-0.47,0.42,0.76,3.11,-0.42,-1.0,-1.37,-19.78,-10.66,4
3266667,-0.46,0.43,0.75,3.0,-2.36,-1.5,-1.37,-19.78,-10.66,4
3266678,-0.46,0.44,0.75,3.56,-3.54,-2.02,-1.22,-19.77,-10.85,4
3266692,-0.45,0.42,0.74,4.38,-5.69,-2.64,-1.22,-19.77,-10.85,4
3266704,-0.45,0.42,0.75,5.23,-7.02,-1.83,-1.22,-19.77,-10.85,4
3266718,-0.44,0.41,0.75,6.07,-9.37,0.85,-1.22,-19.77,-10.85,4
3266729,-0.44,0.43,0.75,5.86,-10.56,2.16,-1.16,-19.83,-11.06,4
3266742,-0.45,0.43,0.75,6.4,-13.91,3.42,-1.16,-19.83,-11.06,4
3266753,-0.47,0.43,0.74,6.37,-15.34,4.32,-1.16,-19.83,-11.06,4
3266765,-0.48,0.43,0.75,6.53,-16.25,5.98,-1.16,-19.83,-11.06,4
3266777,-0.48,0.42,0.75,5.5,-16.67,9.76,-1.14,-19.81,-11.27,4
3266789,-0.49,0.42,0.75,4.1,-16.59,11.21,-1.14,-19.81,-11.27,4
3266801,-0.49,0.41,0.75,2.51,-16.58,12.24,-1.14,-19.81,-11.27,4
3266813,-0.5,0.4,0.75,0.66,-15.47,11.9,-1.14,-19.81,-11.27,4
3266826,-0.5,0.41,0.74,1.01,-13.87,10.26,-1.39,-19.74,-10.95,4
3266838,-0.5,0.42,0.73,2.33,-11.16,6.29,-1.39,-19.74,-10.95,4
3266850,-0.5,0.42,0.73,3.2,-10.77,4.59,-1.39,-19.74,-10.95,4
3266864,-0.48,0.41,0.74,4.08,-10.6,4.29,-1.39,-19.74,-10.95,4
3266876,-0.48,0.41,0.74,3.96,-10.28,5.88,-1.57,-19.73,-10.67,4
3266888,-0.49,0.41,0.74,3.46,-8.91,8.09,-1.57,-19.73,-10.67,4
3266899,-0.51,0.4,0.74,2.94,-8.25,7.96,-1.57,-19.73,-10.67,4
3266910,-0.51,0.4,0.74,2.22,-7.85,7.18,-1.57,-19.73,-10.67,4
3266924,-0.52,0.4,0.74,0.1,-7.63,4.74,-1.57,-19.73,-10.67,4
3266936,-0.52,0.4,0.74,-0.71,-7.47,3.6,-1.89,-19.62,-10.86,4
3266949,-0.52,0.41,0.73,-0.9,-6.28,2.59,-1.89,-19.62,-10.86,4
3266960,-0.53,0.42,0.73,-0.28,-5.16,2.54,-1.89,-19.62,-10.86,4
3266972,-0.53,0.42,0.73,0.6,-3.93,2.55,-1.89,-19.62,-10.86,4
3266985,-0.52,0.41,0.73,1.88,-2.26,2.81,-2.15,-19.62,-10.8,4
3266996,-0.52,0.4,0.73,2.05,-1.75,2.77,-2.15,-19.62,-10.8,4
3267008,-0.51,0.4,0.73,1.76,-1.47,1.98,-2.15,-19.62,-10.8,4
3267019,-0.51,0.4,0.73,1.67,-1.55,1.55,-2.15,-19.62,-10.8,4
3267030,-0.51,0.4,0.72,1.72,-1.57,1.37,-2.22,-19.53,-10.71,4
3267041,-0.51,0.41,0.72,2.03,-1.43,1.54,-2.22,-19.53,-10.71,4
3267053,-0.51,0.41,0.73,2.71,-0.94,3.33,-2.22,-19.53,-10.71,4
3267065,-0.51,0.4,0.73,2.81,-0.8,4.83,-2.22,-19.53,-10.71,4
3267076,-0.51,0.4,0.73,2.81,-0.79,6.2,-2.29,-19.49,-10.78,4
3267087,-0.51,0.4,0.73,2.81,-1.03,7.33,-2.29,-19.49,-10.78,4
3267099,-0.51,0.4,0.73,2.74,-1.45,8.24,-2.29,-19.49,-10.78,4
3267112,-0.52,0.4,0.74,3.2,-1.71,9.08,-2.29,-19.49,-10.78,4
3267123,-0.53,0.4,0.74,3.21,-1.83,9.23,-2.29,-19.49,-10.78,4
3267134,-0.53,0.4,0.74,3.08,-2.02,9.38,-2.52,-19.53,-10.67,4
3267147,-0.53,0.39,0.73,2.59,-2.53,9.19,-2.52,-19.53,-10.67,4
3267158,-0.54,0.39,0.73,2.33,-2.72,8.62,-2.52,-19.53,-10.67,4
3267168,-0.54,0.39,0.73,2.0,-2.85,7.82,-2.52,-19.53,-10.67,4
3267180,-0.54,0.39,0.73,1.31,-2.87,5.93,-2.71,-19.45,-10.74,4
3267191,-0.54,0.39,0.73,0.83,-2.83,5.19,-2.71,-19.45,-10.74,4
3267203,-0.54,0.39,0.73,0.26,-2.81,4.55,-2.71,-19.45,-10.74,4
3267214,-0.54,0.39,0.73,-0.51,-2.87,3.77,-2.71,-19.45,-10.74,4
3267226,-0.53,0.4,0.73,-0.52,-2.87,3.95,-2.84,-19.3,-10.69,4
3267238,-0.53,0.4,0.73,-0.33,-2.87,4.53,-2.84,-19.3,-10.69,4
3267250,-0.53,0.39,0.73,0.35,-2.62,5.77,-2.84,-19.3,-10.69,4
3267262,-0.53,0.39,0.73,0.63,-2.68,6.21,-2.84,-19.3,-10.69,4
3267277,-0.54,0.38,0.72,1.08,-2.71,5.73,-3.14,-19.14,-10.49,4
3267289,-0.55,0.38,0.72,1.35,-2.59,4.9,-3.14,-19.14,-10.49,4
3267300,-0.55,0.38,0.72,1.29,-2.22,3.58,-3.14,-19.14,-10.49,4
3267311,-0.55,0.38,0.72,1.22,-2.05,3.2,-3.14,-19.14,-10.49,4
3267323,-0.55,0.38,0.72,1.19,-1.82,2.91,-3.14,-19.14,-10.49,4
3267336,-0.54,0.38,0.72,1.17,-1.53,1.53,-3.36,-18.86,-10.47,4
3267347,-0.54,0.38,0.72,1.16,-1.64,0.56,-3.36,-18.86,-10.47,4
3267358,-0.54,0.39,0.73,1.19,-1.78,-0.17,-3.36,-18.86,-10.47,4
3267371,-0.54,0.39,0.73,1.61,-1.62,-0.84,-3.36,-18.86,-10.47,4
3267382,-0.54,0.39,0.73,2.1,-1.28,-0.81,-3.56,-18.74,-10.45,4
3267396,-0.54,0.39,0.73,2.56,-0.63,-0.36,-3.56,-18.74,-10.45,4
3267408,-0.54,0.39,0.73,2.42,-0.62,-0.18,-3.56,-18.74,-10.45,4
3267422,-0.53,0.39,0.73,1.94,-0.95,0.49,-3.56,-18.74,-10.45,4
3267433,-0.53,0.39,0.72,1.69,-1.16,1.14,-3.67,-18.7,-10.52,4
3267446,-0.54,0.39,0.72,1.83,-1.39,2.25,-3.67,-18.7,-10.52,4
3267457,-0.54,0.38,0.72,2.09,-1.28,2.22,-3.67,-18.7,-10.52,4
3267469,-0.55,0.38,0.73,2.15,-1.24,1.87,-3.67,-18.7,-10.52,4
3267482,-0.54,0.38,0.73,1.96,-1.11,0.7,-3.68,-18.6,-10.48,4
3267494,-0.54,0.38,0.73,1.63,-1.01,0.17,-3.68,-18.6,-10.48,4
3267508,-0.54,0.38,0.73,0.71,-1.02,-0.4,-3.68,-18.6,-10.48,4
3267519,-0.54,0.38,0.73,0.31,-1.26,-0.31,-3.68,-18.6,-10.48,4
3267532,-0.54,0.38,0.73,-0.38,-1.63,0.21,-3.77,-18.61,-10.56,4
3267543,-0.54,0.38,0.72,-0.4,-1.64,0.29,-3.77,-18.61,-10.56,4
3267555,-0.54,0.38,0.72,-0.22,-1.57,0.22,-3.77,-18.61,-10.56,4
3267568,-0.54,0.39,0.72,0.1,-1.24,0.19,-3.77,-18.61,-10.56,4
3267579,-0.54,0.4,0.72,0.2,-1.11,0.31,-3.78,-18.66,-10.42,4
3267592,-0.54,0.4,0.72,0.7,-0.42,0.7,-3.78,-18.66,-10.42,4
3267603,-0.53,0.4,0.72,0.91,-0.07,1.39,-3.78,-18.66,-10.42,4
3267615,-0.53,0.4,0.72,1.15,0.05,2.29,-3.78,-18.66,-10.42,4
3267628,-0.53,0.4,0.72,1.6,-0.09,4.43,-3.89,-18.62,-10.42,4
3267640,-0.53,0.39,0.73,1.8,-0.23,5.3,-3.89,-18.62,-10.42,4
3267654,-0.54,0.38,0.73,2.31,-0.04,5.55,-3.89,-18.62,-10.42,4
3267666,-0.54,0.37,0.73,2.34,0.01,5.08,-3.89,-18.62,-10.42,4
3267678,-0.55,0.37,0.73,1.53,-0.27,3.45,-3.99,-18.59,-10.31,4
3267689,-0.54,0.37,0.73,1.19,-0.43,2.7,-3.99,-18.59,-10.31,4
3267700,-0.54,0.37,0.73,0.93,-0.51,2.33,-3.99,-18.59,-10.31,4
3267711,-0.54,0.38,0.73,0.74,-0.7,2.4,-3.99,-18.59,-10.31,4
3267723,-0.54,0.38,0.73,0.81,-0.89,3.21,-3.99,-18.59,-10.31,4
3267734,-0.54,0.38,0.73,0.95,-0.87,3.75,-4.01,-18.62,-10.4,4
3267747,-0.54,0.38,0.72,1.37,-0.89,4.7,-4.01,-18.62,-10.4,4
3267758,-0.54,0.38,0.72,1.44,-0.89,5.09,-4.01,-18.62,-10.4,4
3267770,-0.55,0.38,0.72,1.35,-0.87,5.33,-4.01,-18.62,-10.4,4
3267783,-0.55,0.38,0.72,1.31,-0.92,4.18,-4.15,-18.66,-10.37,4
3267795,-0.55,0.38,0.72,1.29,-0.85,3.09,-4.15,-18.66,-10.37,4
3267808,-0.54,0.38,0.72,1.26,-0.86,1.68,-4.15,-18.66,-10.37,4
3267820,-0.54,0.38,0.72,1.43,-0.76,1.73,-4.15,-18.66,-10.37,4
3267832,-0.54,0.38,0.72,1.52,-0.47,3.12,-4.24,-18.54,-10.23,4
3267843,-0.54,0.38,0.72,1.48,-0.41,4.12,-4.24,-18.54,-10.23,4
3267855,-0.54,0.38,0.72,1.41,-0.52,5.04,-4.24,-18.54,-10.23,4
3267869,-0.54,0.38,0.72,1.42,-1.04,6.02,-4.24,-18.54,-10.23,4
3267880,-0.54,0.38,0.72,1.59,-1.31,6.07,-4.37,-18.43,-10.24,4
3267894,-0.54,0.37,0.73,1.97,-1.67,5.54,-4.37,-18.43,-10.24,4
3267906,-0.55,0.37,0.73,2.06,-1.76,5.18,-4.37,-18.43,-10.24,4
3267918,-0.55,0.37,0.73,2.02,-1.83,4.58,-4.37,-18.43,-10.24,4
3267931,-0.55,0.37,0.73,1.88,-1.75,4.28,-4.51,-18.34,-9.94,4
3267942,-0.55,0.37,0.73,1.56,-1.69,3.98,-4.51,-18.34,-9.94,4
3267954,-0.56,0.37,0.73,0.9,-1.48,2.64,-4.51,-18.34,-9.94,4
3267966,-0.56,0.37,0.73,0.66,-1.3,1.67,-4.51,-18.34,-9.94,4
3267978,-0.55,0.37,0.73,0.25,-1.11,0.13,-4.65,-18.26,-9.91,4
3267989,-0.55,0.38,0.72,0.21,-1.02,-0.3,-4.65,-18.26,-9.91,4
3268000,-0.55,0.38,0.72,0.35,-0.83,-0.37,-4.65,-18.26,-9.91,4
3268013,-0.55,0.38,0.72,1.02,-0.36,0.47,-4.65,-18.26,-9.91,4
3268025,-0.55,0.38,0.72,1.4,-0.19,0.91,-4.66,-18.15,-10.04,4
3268036,-0.55,0.38,0.72,1.67,-0.17,1.02,-4.66,-18.15,-10.04,4
3268049,-0.55,0.37,0.72,1.79,-0.56,0.24,-4.66,-18.15,-10.04,4
3268060,-0.55,0.37,0.72,1.66,-0.94,-0.15,-4.66,-18.15,-10.04,4
3268071,-0.55,0.38,0.72,1.52,-1.23,-0.38,-4.66,-18.15,-10.04,4
3268084,-0.55,0.38,0.72,1.51,-1.71,-0.31,-4.73,-18.14,-10.13,4
3268096,-0.55,0.37,0.72,1.59,-1.89,-0.09,-4.73,-18.14,-10.13,4
3268109,-0.55,0.37,0.72,1.45,-2.19,0.28,-4.73,-18.14,-10.13,4
3268121,-0.55,0.37,0.72,1.28,-2.26,0.22,-4.73,-18.14,-10.13,4
3268134,-0.55,0.37,0.72,1.12,-2.18,-0.35,-4.7,-18.21,-9.88,4
3268145,-0.55,0.38,0.73,1.18,-1.93,-0.58,-4.7,-18.21,-9.88,4
3268156,-0.55,0.38,0.73,1.2,-1.65,-0.46,-4.7,-18.21,-9.88,4
3268169,-0.54,0.38,0.72,1.09,-1.33,0.59,-4.7,-18.21,-9.88,4
3268180,-0.54,0.38,0.72,1.13,-1.16,1.09,-4.7,-18.19,-9.85,4
3268193,-0.54,0.38,0.72,1.33,-1.05,1.56,-4.7,-18.19,-9.85,4
3268204,-0.55,0.38,0.72,1.6,-1.09,1.36,-4.7,-18.19,-9.85,4
3268216,-0.55,0.38,0.72,1.83,-1.12,1.1,-4.7,-18.19,-9.85,4
3268229,-0.55,0.37,0.72,2.09,-1.11,0.69,-4.81,-18.09,-9.83,4
3268241,-0.55,0.37,0.72,2.02,-1.22,0.48,-4.81,-18.09,-9.83,4
3268253,-0.55,0.37,0.72,1.66,-1.44,-0.14,-4.81,-18.09,-9.83,4
3268265,-0.55,0.37,0.72,1.54,-1.51,-0.47,-4.81,-18.09,-9.83,4
3268277,-0.55,0.37,0.72,1.52,-1.53,-0.8,-4.89,-18.1,-9.74,4
3268289,-0.55,0.37,0.72,1.5,-1.46,-1.18,-4.89,-18.1,-9.74,4
3268301,-0.56,0.37,0.72,1.4,-1.37,-1.3,-4.89,-18.1,-9.74,4
3268315,-0.56,0.38,0.72,1.27,-1.23,-1.67,-4.89,-18.1,-9.74,4
3268326,-0.55,0.38,0.72,1.33,-1.14,-1.94,-4.94,-17.96,-9.99,4
3268339,-0.55,0.38,0.72,1.21,-1.09,-1.9,-4.94,-17.96,-9.99,4
3268350,-0.54,0.38,0.72,1.15,-1.13,-1.48,-4.94,-17.96,-9.99,4
