time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
1154923,0.99,-0.02,0.07,1.56,-0.81,0.02,48.55,-7.6,-6.13,3
1154934,0.99,-0.02,0.07,1.54,-0.44,0.04,48.55,-7.6,-6.13,3
1154946,0.99,-0.02,0.07,1.55,-0.59,0.01,48.51,-7.6,-5.93,3
1154957,0.99,-0.02,0.07,1.53,-0.91,-0.0,48.51,-7.6,-5.93,3
1154969,0.99,-0.02,0.07,1.51,-1.25,-0.0,48.51,-7.6,-5.93,3
1154980,0.99,-0.02,0.07,1.54,-1.11,-0.02,48.51,-7.6,-5.93,3
1154992,0.99,-0.02,0.07,1.57,-0.71,0.01,48.45,-7.63,-5.94,3
1155004,0.98,-0.02,0.07,1.6,-0.38,0.06,48.45,-7.63,-5.94,3
1155016,0.99,-0.02,0.07,1.58,-0.34,0.08,48.45,-7.63,-5.94,3
1155028,0.99,-0.02,0.07,1.6,-0.67,0.06,48.45,-7.63,-5.94,3
1155039,0.98,-0.02,0.07,1.64,-0.83,0.05,48.4,-7.61,-5.8,3
1155051,0.98,-0.02,0.07,1.64,-0.26,0.05,48.4,-7.61,-5.8,3
1155063,0.98,-0.02,0.07,1.6,0.28,0.05,48.4,-7.61,-5.8,3
1155076,0.99,-0.02,0.07,1.6,0.42,0.04,48.4,-7.61,-5.8,3
1155087,0.99,-0.02,0.07,1.59,0.38,0.06,48.48,-7.63,-5.68,3
1155099,0.99,-0.02,0.07,1.62,0.37,0.09,48.48,-7.63,-5.68,3
1155111,0.99,-0.02,0.07,1.57,0.56,0.02,48.48,-7.63,-5.68,3
1155122,0.99,-0.02,0.07,1.55,0.65,0.01,48.48,-7.63,-5.68,3
1155136,0.99,-0.02,0.07,1.54,0.68,0.03,48.52,-7.68,-5.63,3
1155148,0.99,-0.02,0.07,1.55,0.63,0.05,48.52,-7.68,-5.63,3
1155160,0.99,-0.02,0.07,1.51,0.58,-0.02,48.52,-7.68,-5.63,3
1155171,0.99,-0.02,0.06,1.49,0.37,-0.03,48.52,-7.68,-5.63,3
1155183,0.99,-0.02,0.06,1.5,0.06,-0.01,48.52,-7.68,-5.63,3
1155195,0.99,-0.02,0.06,1.52,-0.32,-0.02,48.47,-7.69,-5.44,3
1155206,0.98,-0.02,0.07,1.51,-0.06,-0.03,48.47,-7.69,-5.44,3
1155218,0.99,-0.02,0.07,1.54,0.45,-0.04,48.47,-7.69,-5.44,3
1155231,0.99,-0.02,0.06,1.59,1.29,0.0,48.47,-7.69,-5.44,3
1155242,0.99,-0.02,0.06,1.59,1.3,0.0,48.54,-7.73,-5.54,3
1155255,0.99,-0.02,0.06,1.55,0.75,-0.01,48.54,-7.73,-5.54,3
1155266,0.99,-0.02,0.06,1.59,0.2,0.01,48.54,-7.73,-5.54,3
1155278,0.99,-0.02,0.06,1.59,-0.36,0.01,48.54,-7.73,-5.54,3
1155291,0.99,-0.02,0.06,1.61,-0.77,0.02,48.48,-7.75,-5.44,3
1155302,0.99,-0.02,0.06,1.56,-0.71,0.01,48.48,-7.75,-5.44,3
1155315,0.99,-0.02,0.06,1.49,-0.86,0.0,48.48,-7.75,-5.44,3
1155326,0.99,-0.02,0.06,1.5,-1.25,0.0,48.48,-7.75,-5.44,3
1155337,0.99,-0.02,0.06,1.53,-1.73,-0.01,48.48,-7.81,-5.27,3
1155350,0.99,-0.02,0.06,1.59,-2.38,-0.02,48.48,-7.81,-5.27,3
1155361,0.99,-0.02,0.06,1.58,-2.45,-0.03,48.48,-7.81,-5.27,3
1155373,0.99,-0.02,0.06,1.57,-2.5,-0.02,48.48,-7.81,-5.27,3
1155385,0.98,-0.02,0.07,1.54,-2.22,-0.04,48.52,-7.72,-5.12,3
1155397,0.99,-0.02,0.07,1.53,-1.99,-0.02,48.52,-7.72,-5.12,3
1155410,0.99,-0.02,0.06,1.49,-2.01,-0.03,48.52,-7.72,-5.12,3
1155421,0.99,-0.02,0.06,1.5,-2.52,-0.04,48.52,-7.72,-5.12,3
1155433,0.99,-0.02,0.06,1.5,-3.42,-0.03,48.52,-7.72,-5.12,3
1155446,0.99,-0.02,0.06,1.55,-5.63,-0.02,48.52,-7.68,-5.3,3
1155458,0.99,-0.02,0.07,1.56,-6.38,-0.03,48.52,-7.68,-5.3,3
1155471,0.98,-0.02,0.07,1.6,-6.24,0.02,48.52,-7.68,-5.3,3
1155483,0.98,-0.02,0.08,1.61,-5.62,0.01,48.52,-7.68,-5.3,3
1155494,0.98,-0.02,0.08,1.59,-4.85,0.02,48.43,-7.69,-5.22,3
1155506,0.98,-0.02,0.07,1.58,-3.77,-3.42,48.43,-7.69,-5.22,3
1155518,0.98,-0.02,0.07,1.61,-3.49,-2.68,48.43,-7.69,-5.22,3
1155532,0.98,-0.02,0.08,1.6,-2.9,-1.64,48.43,-7.69,-5.22,3
1155543,0.99,-0.02,0.07,1.58,-2.64,-1.28,48.4,-7.67,-5.3,3
1155556,0.99,-0.02,0.07,1.57,-2.47,-0.85,48.4,-7.67,-5.3,3
1155567,0.99,-0.02,0.07,1.6,-2.49,-0.63,48.4,-7.67,-5.3,3
1155579,0.99,-0.02,0.07,1.6,-2.5,-0.51,48.4,-7.67,-5.3,3
1155592,0.98,-0.02,0.08,1.61,-2.29,-0.32,48.28,-7.62,-5.31,3
1155604,0.98,-0.02,0.08,1.59,-1.94,-0.24,48.28,-7.62,-5.31,3
1155618,0.98,-0.02,0.08,1.61,-0.88,-0.17,48.28,-7.62,-5.31,3
1155629,0.98,-0.02,0.08,1.59,-0.11,-0.14,48.28,-7.62,-5.31,3
1155642,0.98,-0.02,0.08,1.54,1.09,-0.05,48.36,-7.69,-5.61,3
1155653,0.99,-0.02,0.07,1.55,1.44,-0.03,48.36,-7.69,-5.61,3
1155665,0.99,-0.02,0.07,1.55,1.6,-0.05,48.36,-7.69,-5.61,3
1155676,0.98,-0.02,0.07,1.57,1.93,-0.04,48.36,-7.69,-5.61,3
1155688,0.98,-0.02,0.08,1.55,2.85,-0.05,48.29,-7.67,-5.37,3
1155700,0.98,-0.02,0.08,1.53,4.2,-0.06,48.29,-7.67,-5.37,3
1155711,0.99,-0.02,0.07,1.49,6.6,-0.07,48.29,-7.67,-5.37,3
1155723,0.99,-0.02,0.06,1.5,6.94,-0.04,48.29,-7.67,-5.37,3
