time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
411050,-0.08,0.0,-1.02,-4.11,5.92,-0.02,7.08,32.32,38.99,1
411062,-0.09,-0.01,-1.02,-6.1,5.66,-0.85,7.08,32.32,38.99,1
411074,-0.09,-0.02,-1.02,-6.38,5.79,-1.15,7.08,32.32,38.99,1
411087,-0.09,-0.03,-1.02,-5.69,5.01,-1.38,6.9,32.54,38.98,1
411099,-0.09,-0.03,-1.03,-4.83,4.19,-1.4,6.9,32.54,38.98,1
411111,-0.09,-0.04,-1.02,-0.3,2.1,-1.02,6.9,32.54,38.98,1
411123,-0.08,-0.04,-1.02,2.43,1.19,-0.75,6.9,32.54,38.98,1
411134,-0.07,-0.04,-1.02,4.33,0.2,-0.76,6.82,32.78,39.02,1
411147,-0.06,-0.05,-1.02,5.88,-2.83,-1.65,6.82,32.78,39.02,1
411159,-0.06,-0.05,-1.02,6.2,-4.52,-1.83,6.82,32.78,39.02,1
411173,-0.04,-0.06,-1.01,5.15,-6.29,-1.2,6.82,32.78,39.02,1
411184,-0.04,-0.05,-1.01,3.38,-5.87,-0.47,6.76,32.92,38.76,1
411197,-0.05,-0.05,-1.02,-1.64,-7.11,1.09,6.76,32.92,38.76,1
411208,-0.05,-0.06,-1.0,-4.05,-6.84,2.57,6.76,32.92,38.76,1
411220,-0.04,-0.06,-0.99,-6.48,-5.38,4.42,6.76,32.92,38.76,1
411233,-0.04,-0.05,-1.0,-10.81,0.09,7.96,6.7,33.0,38.67,1
411244,-0.05,-0.06,-1.0,-12.3,2.6,9.08,6.7,33.0,38.67,1
411255,-0.07,-0.06,-1.01,-12.43,4.85,9.8,6.7,33.0,38.67,1
411266,-0.08,-0.06,-1.0,-7.68,6.91,10.49,6.7,33.0,38.67,1
411278,-0.1,-0.06,-1.0,-4.82,6.58,11.04,6.63,33.18,38.51,1
411289,-0.11,-0.05,-1.01,-2.78,5.44,11.47,6.63,33.18,38.51,1
411302,-0.13,-0.05,-1.04,0.22,1.94,11.87,6.63,33.18,38.51,1
411312,-0.13,-0.05,-1.06,1.97,-1.57,12.56,6.63,33.18,38.51,1
411323,-0.13,-0.05,-1.07,4.94,-5.91,13.2,6.63,33.18,38.51,1
411337,-0.11,-0.04,-1.07,11.56,-10.92,13.49,6.75,33.33,38.16,1
411348,-0.1,-0.04,-1.05,12.77,-10.45,13.74,6.75,33.33,38.16,1
411362,-0.11,-0.02,-1.03,13.03,-7.88,14.96,6.75,33.33,38.16,1
411375,-0.11,-0.01,-1.02,12.41,-6.82,14.97,6.86,33.46,38.26,1
411388,-0.11,0.01,-1.0,7.84,-5.56,12.25,6.86,33.46,38.26,1
411400,-0.11,0.03,-0.98,5.92,-5.15,9.8,6.86,33.46,38.26,1
411413,-0.1,0.04,-0.94,1.08,-5.32,2.65,6.86,33.46,38.26,1
411426,-0.09,0.05,-0.92,-2.51,-4.9,-0.18,7.23,33.44,38.16,1
411439,-0.09,0.05,-0.91,-4.27,2.37,-4.53,7.23,33.44,38.16,1
411450,-0.09,0.04,-0.91,-1.89,7.1,-5.99,7.23,33.44,38.16,1
411461,-0.1,0.04,-0.92,0.68,10.59,-6.01,7.23,33.44,38.16,1
411473,-0.1,0.06,-0.95,3.63,15.11,-4.53,7.23,33.44,38.16,1
411484,-0.11,0.07,-0.97,3.62,15.81,-3.61,7.24,33.54,38.04,1
411496,-0.12,0.06,-1.0,3.19,15.03,-2.69,7.24,33.54,38.04,1
411508,-0.13,0.07,-1.06,4.15,10.19,-0.75,7.24,33.54,38.04,1
411519,-0.13,0.07,-1.08,5.63,7.28,-0.73,7.24,33.54,38.04,1
411530,-0.13,0.07,-1.09,8.04,5.17,-0.96,7.2,33.55,37.98,1
411542,-0.12,0.07,-1.09,11.5,1.75,-2.27,7.2,33.55,37.98,1
411554,-0.12,0.07,-1.08,12.03,0.36,-3.38,7.2,33.55,37.98,1
411566,-0.12,0.06,-1.07,12.26,-2.66,-5.33,7.2,33.55,37.98,1
411578,-0.11,0.05,-1.03,11.24,-4.27,-5.88,7.23,33.44,37.93,1
411589,-0.1,0.04,-1.0,8.85,-5.51,-6.14,7.23,33.44,37.93,1
411599,-0.1,0.03,-0.98,5.17,-5.73,-6.39,7.23,33.44,37.93,1
411611,-0.1,0.01,-0.97,-1.96,-4.17,-6.35,7.23,33.44,37.93,1
411623,-0.1,-0.01,-0.97,-4.14,-3.22,-6.04,7.23,33.44,37.93,1
411635,-0.1,-0.01,-0.96,-5.72,1.37,-6.39,7.11,33.27,37.87,1
411646,-0.1,-0.04,-0.97,-6.31,4.35,-6.56,7.11,33.27,37.87,1
411658,-0.1,-0.06,-0.98,-6.87,6.61,-6.01,7.11,33.27,37.87,1
411671,-0.11,-0.07,-1.01,-5.64,8.02,-3.06,7.11,33.27,37.87,1
411683,-0.11,-0.06,-1.02,-4.26,7.35,-1.84,7.03,33.29,37.94,1
411696,-0.11,-0.06,-1.03,-2.54,5.22,-0.41,7.03,33.29,37.94,1
411708,-0.11,-0.06,-1.04,-1.91,4.7,0.32,7.03,33.29,37.94,1
411721,-0.12,-0.06,-1.05,0.34,3.65,1.31,7.03,33.29,37.94,1
411733,-0.13,-0.04,-1.07,1.84,2.79,1.55,6.81,33.34,37.97,1
411744,-0.14,-0.03,-1.08,3.21,1.59,1.46,6.81,33.34,37.97,1
411757,-0.14,-0.01,-1.09,3.44,-2.62,-0.04,6.81,33.34,37.97,1
411768,-0.14,-0.0,-1.09,2.72,-4.91,-1.39,6.81,33.34,37.97,1
411781,-0.15,0.0,-1.09,2.94,-10.17,-4.81,6.72,33.25,38.15,1
411792,-0.14,0.01,-1.08,4.12,-13.55,-6.78,6.72,33.25,38.15,1
411803,-0.13,0.02,-1.06,4.94,-16.58,-8.62,6.72,33.25,38.15,1
411817,-0.11,0.02,-1.02,4.72,-19.88,-11.61,6.72,33.25,38.15,1
411828,-0.09,0.01,-0.99,4.57,-20.49,-13.03,6.66,33.3,38.22,1
411840,-0.08,0.01,-0.96,3.47,-20.19,-14.25,6.66,33.3,38.22,1
411852,-0.05,-0.01,-0.93,-2.14,-16.37,-15.38,6.66,33.3,38.22,1
411864,-0.04,-0.01,-0.93,-4.91,-14.07,-15.43,6.66,33.3,38.22,1
411876,-0.03,-0.02,-0.93,-5.65,-9.46,-14.65,6.67,33.18,38.17,1
411887,-0.02,-0.03,-0.92,-4.34,-7.29,-13.8,6.67,33.18,38.17,1
411898,-0.02,-0.03,-0.94,-2.7,-5.07,-12.71,6.67,33.18,38.17,1
411910,-0.03,-0.03,-0.95,1.16,-2.64,-10.45,6.67,33.18,38.17,1
411921,-0.03,-0.01,-0.98,2.75,-2.4,-9.49,6.67,33.18,38.17,1
411932,-0.03,-0.01,-0.99,4.04,-2.19,-8.81,6.64,33.12,37.99,1
411946,-0.04,-0.0,-1.01,3.3,-1.35,-8.44,6.64,33.12,37.99,1
411958,-0.04,-0.01,-1.02,1.18,-1.51,-8.32,6.64,33.12,37.99,1
411971,-0.05,-0.01,-1.04,-3.09,-3.66,-8.31,6.64,33.12,37.99,1
411983,-0.06,-0.01,-1.04,-4.03,-5.3,-8.75,6.6,33.03,38.04,1
411996,-0.06,-0.01,-1.04,-4.44,-8.1,-10.26,6.6,33.03,38.04,1
412007,-0.05,-0.01,-1.02,-4.7,-8.99,-11.0,6.6,33.03,38.04,1
412019,-0.05,-0.01,-1.01,-5.4,-9.19,-11.38,6.6,33.03,38.04,1
412032,-0.05,-0.03,-1.0,-5.4,-7.74,-10.59,6.6,33.09,37.93,1
412043,-0.05,-0.03,-1.0,-4.48,-6.73,-9.82,6.6,33.09,37.93,1
412054,-0.05,-0.03,-0.99,-3.72,-5.7,-9.04,6.6,33.09,37.93,1
412066,-0.06,-0.04,-0.99,-3.32,-4.65,-8.35,6.6,33.09,37.93,1
412077,-0.06,-0.04,-1.0,-3.29,-3.8,-7.76,6.67,33.3,37.92,1
412090,-0.06,-0.05,-1.0,-2.74,-3.26,-6.78,6.67,33.3,37.92,1
412101,-0.06,-0.05,-1.01,-2.14,-3.14,-6.31,6.67,33.3,37.92,1
412112,-0.06,-0.05,-1.02,-1.43,-3.02,-5.7,6.67,33.3,37.92,1
412125,-0.06,-0.05,-1.02,0.51,-2.08,-4.51,6.62,33.33,37.76,1
412136,-0.05,-0.05,-1.02,1.14,-1.31,-4.06,6.62,33.33,37.76,1
412147,-0.05,-0.04,-1.02,1.03,-0.27,-3.61,6.62,33.33,37.76,1
412159,-0.05,-0.04,-1.03,1.43,0.99,-2.88,6.62,33.33,37.76,1
412170,-0.06,-0.03,-1.04,2.48,0.86,-2.67,6.62,33.33,37.76,1
412181,-0.06,-0.03,-1.04,3.57,0.32,-2.58,6.58,33.41,37.88,1
412194,-0.06,-0.01,-1.03,4.66,-0.6,-2.49,6.58,33.41,37.88,1
412206,-0.05,-0.01,-1.02,3.98,-0.67,-2.68,6.58,33.41,37.88,1
412217,-0.06,-0.01,-1.02,2.85,-0.54,-2.98,6.58,33.41,37.88,1
412230,-0.06,-0.01,-1.02,3.2,0.23,-3.78,6.43,33.54,38.03,1
412240,-0.05,-0.01,-1.01,4.4,0.67,-4.28,6.43,33.54,38.03,1
412251,-0.05,-0.01,-1.0,4.94,1.19,-4.64,6.43,33.54,38.03,1
412263,-0.04,-0.01,-0.98,3.16,2.25,-4.94,6.43,33.54,38.03,1
412275,-0.05,-0.02,-0.98,1.91,3.18,-4.88,6.36,33.41,38.14,1
412287,-0.05,-0.03,-0.98,2.57,5.82,-3.88,6.36,33.41,38.14,1
412299,-0.06,-0.03,-0.98,3.14,6.75,-2.88,6.36,33.41,38.14,1
412309,-0.06,-0.02,-0.98,2.78,7.29,-2.05,6.36,33.41,38.14,1
412320,-0.07,-0.02,-0.99,1.43,7.65,-1.56,6.36,33.41,38.14,1
412334,-0.09,-0.02,-1.03,-1.21,6.19,-1.66,6.12,33.36,38.01,1
412345,-0.09,-0.03,-1.04,-1.07,4.31,-2.1,6.12,33.36,38.01,1
412358,-0.09,-0.03,-1.04,2.59,1.37,-3.04,6.12,33.36,38.01,1
412369,-0.08,-0.03,-1.03,4.75,0.83,-3.22,6.12,33.36,38.01,1
412380,-0.07,-0.03,-1.02,5.96,0.73,-3.21,5.96,33.32,37.82,1
412392,-0.08,-0.03,-1.02,5.4,-0.67,-2.89,5.96,33.32,37.82,1
412403,-0.07,-0.02,-1.02,4.72,-2.33,-2.78,5.96,33.32,37.82,1
412415,-0.07,-0.02,-1.01,3.94,-3.99,-2.8,5.96,33.32,37.82,1
412428,-0.06,-0.02,-0.99,0.6,-4.84,-2.83,5.8,33.24,37.99,1
412439,-0.05,-0.02,-0.99,-0.73,-4.44,-2.7,5.8,33.24,37.99,1
412451,-0.05,-0.03,-0.99,-1.59,-3.11,-2.57,5.8,33.24,37.99,1
412462,-0.05,-0.03,-0.98,-0.96,-2.49,-2.65,5.8,33.24,37.99,1
412475,-0.05,-0.03,-0.98,-0.07,-2.02,-2.8,5.73,33.22,38.11,1
412487,-0.05,-0.04,-0.97,1.18,-0.42,-2.61,5.73,33.22,38.11,1
412499,-0.05,-0.03,-0.98,0.81,0.14,-2.11,5.73,33.22,38.11,1
412509,-0.06,-0.03,-0.98,0.08,0.42,-1.5,5.73,33.22,38.11,1
412520,-0.07,-0.03,-0.99,-0.96,-0.22,-0.95,5.73,33.22,38.11,1
412531,-0.08,-0.03,-1.01,-0.64,-1.08,-0.94,5.58,33.28,38.23,1
412543,-0.08,-0.02,-1.02,0.64,-2.18,-1.16,5.58,33.28,38.23,1
412554,-0.08,-0.03,-1.02,1.68,-4.81,-1.48,5.58,33.28,38.23,1
412565,-0.08,-0.02,-1.03,0.46,-6.3,-1.42,5.58,33.28,38.23,1
412576,-0.09,-0.02,-1.03,-0.79,-7.29,-1.46,5.5,33.38,38.28,1
412587,-0.09,-0.02,-1.04,-1.78,-7.96,-1.43,5.5,33.38,38.28,1
412599,-0.09,-0.02,-1.03,-4.14,-8.28,-1.19,5.5,33.38,38.28,1
412611,-0.08,-0.02,-1.02,-4.67,-8.03,-1.19,5.5,33.38,38.28,1
412626,-0.07,-0.03,-1.01,-3.81,-6.35,-1.61,5.65,33.35,38.63,1
412637,-0.07,-0.03,-1.0,-2.4,-5.1,-1.9,5.65,33.35,38.63,1
412650,-0.06,-0.04,-0.98,0.62,-2.42,-2.05,5.65,33.35,38.63,1
412662,-0.06,-0.05,-0.98,1.21,-1.46,-1.72,5.65,33.35,38.63,1
412676,-0.06,-0.05,-0.98,0.77,-0.54,-0.4,5.7,33.5,38.34,1
412687,-0.07,-0.05,-0.99,0.76,-0.66,0.21,5.7,33.5,38.34,1
412698,-0.07,-0.04,-0.99,0.88,-0.86,0.61,5.7,33.5,38.34,1
412710,-0.07,-0.05,-1.01,0.06,0.66,1.72,5.7,33.5,38.34,1
412722,-0.07,-0.05,-1.03,-0.22,1.5,2.56,5.7,33.5,38.34,1
412733,-0.08,-0.05,-1.04,0.82,1.69,3.0,5.72,33.5,38.23,1
412745,-0.07,-0.03,-1.03,3.65,2.5,2.39,5.72,33.5,38.23,1
412756,-0.07,-0.03,-1.02,3.99,3.19,1.78,5.72,33.5,38.23,1
412767,-0.07,-0.03,-1.01,3.58,3.71,1.21,5.72,33.5,38.23,1
412780,-0.07,-0.04,-1.01,3.04,4.53,0.49,5.78,33.58,38.28,1
412791,-0.07,-0.05,-1.01,3.96,4.76,0.25,5.78,33.58,38.28,1
412805,-0.07,-0.05,-1.0,7.2,4.64,-0.1,5.78,33.58,38.28,1
412816,-0.07,-0.05,-1.0,8.19,4.6,0.03,5.78,33.58,38.28,1
412827,-0.07,-0.05,-0.99,8.41,4.41,0.35,5.71,33.56,38.19,1
412839,-0.07,-0.05,-1.0,7.15,3.35,0.75,5.71,33.56,38.19,1
412851,-0.08,-0.05,-1.0,6.16,2.46,0.56,5.71,33.56,38.19,1
412864,-0.08,-0.05,-1.0,4.11,0.63,0.3,5.71,33.56,38.19,1
412875,-0.08,-0.05,-1.0,3.32,0.13,0.5,5.57,33.49,38.11,1
412887,-0.09,-0.05,-1.01,3.32,-0.01,0.78,5.57,33.49,38.11,1
412899,-0.1,-0.03,-1.01,4.52,0.47,0.95,5.57,33.49,38.11,1
412911,-0.1,-0.02,-1.01,4.44,0.74,0.82,5.57,33.49,38.11,1
412921,-0.1,-0.02,-1.01,3.58,0.92,0.6,5.57,33.49,38.11,1
412934,-0.1,-0.02,-1.01,1.2,0.75,0.19,5.58,33.33,37.91,1
412944,-0.09,-0.02,-1.01,0.81,0.63,-0.07,5.58,33.33,37.91,1
412955,-0.09,-0.03,-1.01,1.24,0.46,-0.32,5.58,33.33,37.91,1
412967,-0.08,-0.03,-1.01,2.69,0.11,-0.75,5.58,33.33,37.91,1
412979,-0.08,-0.03,-1.01,3.1,0.02,-0.84,5.54,33.26,37.8,1
412990,-0.08,-0.03,-1.01,2.91,-0.07,-0.83,5.54,33.26,37.8,1
413003,-0.08,-0.02,-1.01,0.99,-0.25,-0.64,5.54,33.26,37.8,1
413015,-0.08,-0.02,-1.01,-0.16,-0.32,-0.48,5.54,33.26,37.8,1
413028,-0.08,-0.02,-1.01,-1.72,-0.67,-0.44,5.55,33.05,37.74,1
413040,-0.07,-0.02,-1.01,-2.38,-0.96,-0.49,5.55,33.05,37.74,1
413053,-0.07,-0.02,-1.01,-3.8,-1.58,-0.22,5.55,33.05,37.74,1
413064,-0.08,-0.03,-1.01,-3.9,-1.83,-0.17,5.55,33.05,37.74,1
413075,-0.08,-0.03,-1.0,-3.26,-2.26,-0.39,5.45,33.09,37.79,1
413089,-0.07,-0.03,-0.99,-1.81,-3.84,-1.0,5.45,33.09,37.79,1
413101,-0.07,-0.03,-0.99,-1.79,-4.82,-1.25,5.45,33.09,37.79,1
413114,-0.06,-0.04,-0.99,-2.18,-6.89,-1.57,5.45,33.09,37.79,1
413126,-0.06,-0.04,-1.0,-2.25,-7.84,-1.58,5.37,33.12,37.78,1
413139,-0.06,-0.04,-1.02,-1.54,-9.03,-1.7,5.37,33.12,37.78,1
413150,-0.06,-0.03,-1.02,-0.58,-9.47,-2.03,5.37,33.12,37.78,1
413162,-0.06,-0.03,-1.02,0.22,-9.74,-2.58,5.37,33.12,37.78,1
413175,-0.06,-0.04,-1.02,1.06,-8.95,-3.07,5.45,33.15,37.56,1
413185,-0.06,-0.03,-1.02,1.3,-7.94,-2.92,5.45,33.15,37.56,1
413197,-0.06,-0.03,-1.02,1.43,-7.0,-2.73,5.45,33.15,37.56,1
413209,-0.06,-0.03,-1.01,0.82,-5.86,-2.44,5.45,33.15,37.56,1
413220,-0.06,-0.03,-1.01,-0.21,-5.58,-2.31,5.45,33.15,37.56,1
413233,-0.07,-0.03,-1.01,-1.1,-5.49,-2.2,5.55,33.33,37.51,1
413244,-0.07,-0.04,-1.01,-0.55,-5.62,-2.25,5.55,33.33,37.51,1
413256,-0.07,-0.04,-1.01,0.19,-5.79,-2.28,5.55,33.33,37.51,1
413268,-0.06,-0.05,-1.01,1.16,-5.54,-2.0,5.55,33.33,37.51,1
413279,-0.06,-0.05,-1.02,1.39,-5.11,-1.62,5.66,33.33,37.4,1
413290,-0.07,-0.05,-1.03,1.92,-4.51,-1.35,5.66,33.33,37.4,1
413301,-0.07,-0.04,-1.03,3.4,-2.8,-1.36,5.66,33.33,37.4,1
413312,-0.06,-0.04,-1.02,3.93,-1.83,-1.28,5.66,33.33,37.4,1
413323,-0.06,-0.03,-1.02,4.15,-0.85,-1.08,5.67,33.37,37.57,1
413337,-0.06,-0.03,-1.01,4.2,0.26,-0.78,5.67,33.37,37.57,1
413348,-0.06,-0.03,-1.01,3.89,0.28,-0.62,5.67,33.37,37.57,1
413359,-0.06,-0.03,-1.01,3.54,0.05,-0.5,5.67,33.37,37.57,1
413370,-0.05,-0.04,-1.01,2.75,-0.93,-0.44,5.67,33.37,37.57,1
413382,-0.05,-0.04,-1.01,2.26,-1.27,-0.5,5.83,33.29,37.68,1
413393,-0.05,-0.04,-1.01,1.84,-1.42,-0.58,5.83,33.29,37.68,1
413406,-0.05,-0.04,-1.01,1.88,-1.22,-0.85,5.83,33.29,37.68,1
413417,-0.05,-0.04,-1.02,2.1,-0.88,-1.0,5.83,33.29,37.68,1
413428,-0.06,-0.04,-1.02,2.18,-0.46,-1.04,5.79,33.24,37.71,1
413441,-0.06,-0.03,-1.01,2.44,0.15,-1.07,5.79,33.24,37.71,1
413451,-0.06,-0.03,-1.01,2.84,0.25,-1.03,5.79,33.24,37.71,1
413462,-0.06,-0.03,-1.0,3.37,0.22,-0.98,5.79,33.24,37.71,1
413475,-0.06,-0.03,-1.0,3.74,-0.24,-0.7,5.8,33.34,37.71,1
413486,-0.06,-0.03,-1.0,3.43,-0.67,-0.43,5.8,33.34,37.71,1
413498,-0.06,-0.03,-1.0,2.28,-1.41,0.2,5.8,33.34,37.71,1
413509,-0.06,-0.03,-1.02,1.91,-1.6,0.42,5.8,33.34,37.71,1
413520,-0.06,-0.03,-1.02,1.72,-1.57,0.48,5.8,33.34,37.71,1
413531,-0.06,-0.03,-1.02,1.7,-1.26,0.49,5.77,33.3,37.71,1
413542,-0.06,-0.03,-1.02,2.27,0.07,0.4,5.77,33.3,37.71,1
413553,-0.06,-0.03,-1.02,2.79,0.82,0.31,5.77,33.3,37.71,1
413565,-0.06,-0.03,-1.01,3.19,1.35,0.31,5.77,33.3,37.71,1
413577,-0.06,-0.03,-1.01,3.02,1.62,0.52,5.75,33.27,37.67,1
413589,-0.06,-0.03,-1.01,2.33,1.26,0.71,5.75,33.27,37.67,1
413601,-0.06,-0.03,-1.0,0.88,0.17,1.02,5.75,33.27,37.67,1
413612,-0.06,-0.03,-1.01,0.61,-0.19,1.26,5.75,33.27,37.67,1
413623,-0.06,-0.03,-1.01,0.74,-0.31,1.54,5.64,33.29,37.68,1
413636,-0.06,-0.03,-1.01,1.49,-0.3,1.74,5.64,33.29,37.68,1
413647,-0.05,-0.04,-1.0,1.62,-0.42,1.63,5.64,33.29,37.68,1
413659,-0.05,-0.04,-1.0,1.39,-0.74,1.44,5.64,33.29,37.68,1
413673,-0.05,-0.05,-1.01,0.66,-1.81,0.89,5.62,33.32,37.72,1
413685,-0.05,-0.05,-1.01,0.61,-2.39,0.72,5.62,33.32,37.72,1
413696,-0.05,-0.05,-1.01,1.08,-3.0,0.55,5.62,33.32,37.72,1
413707,-0.06,-0.04,-1.02,1.23,-2.96,0.52,5.62,33.32,37.72,1
413719,-0.06,-0.04,-1.02,1.37,-2.63,0.5,5.62,33.32,37.72,1
413732,-0.06,-0.03,-1.02,1.53,-1.65,0.4,5.66,33.32,37.63,1
413744,-0.07,-0.03,-1.02,1.42,-1.08,0.37,5.66,33.32,37.63,1
413756,-0.07,-0.03,-1.01,1.64,-0.24,0.21,5.66,33.32,37.63,1
413768,-0.07,-0.03,-1.01,1.9,-0.01,0.19,5.66,33.32,37.63,1
413779,-0.06,-0.03,-1.01,1.98,0.1,0.26,5.67,33.31,37.55,1
413789,-0.06,-0.03,-1.01,1.8,0.06,0.39,5.67,33.31,37.55,1
413801,-0.06,-0.03,-1.01,1.08,-0.08,0.81,5.67,33.31,37.55,1
413812,-0.06,-0.03,-1.02,1.11,-0.01,1.1,5.67,33.31,37.55,1
413823,-0.06,-0.03,-1.02,1.42,0.32,1.35,5.65,33.43,37.68,1
413835,-0.06,-0.03,-1.01,2.08,0.95,1.57,5.65,33.43,37.68,1
413847,-0.06,-0.03,-1.01,2.25,1.11,1.51,5.65,33.43,37.68,1
413859,-0.05,-0.03,-1.0,1.89,1.08,1.46,5.65,33.43,37.68,1
413870,-0.05,-0.04,-1.02,1.83,1.01,1.38,5.65,33.43,37.68,1
413881,-0.05,-0.04,-1.02,2.24,0.96,1.17,5.68,33.42,37.71,1
413894,-0.06,-0.04,-1.02,3.42,0.92,0.85,5.68,33.42,37.71,1
413905,-0.07,-0.04,-1.01,3.73,1.02,0.88,5.68,33.42,37.71,1
413916,-0.07,-0.04,-1.0,3.55,1.16,0.91,5.68,33.42,37.71,1
413929,-0.08,-0.03,-1.0,2.84,1.03,1.14,5.57,33.47,37.85,1
413941,-0.08,-0.03,-1.0,2.79,0.73,1.02,5.57,33.47,37.85,1
413952,-0.08,-0.03,-1.0,2.77,0.35,0.85,5.57,33.47,37.85,1
413964,-0.08,-0.03,-0.99,2.44,-0.75,0.58,5.57,33.47,37.85,1
413975,-0.07,-0.03,-0.99,1.89,-1.4,0.39,5.43,33.46,37.81,1
413988,-0.07,-0.03,-0.99,0.21,-2.67,-0.15,5.43,33.46,37.81,1
413999,-0.07,-0.04,-1.0,-0.52,-3.22,-0.55,5.43,33.46,37.81,1
414011,-0.06,-0.05,-1.01,-0.84,-3.64,-0.9,5.43,33.46,37.81,1
414022,-0.06,-0.05,-1.01,-0.96,-3.89,-1.19,5.44,33.47,37.86,1
414033,-0.06,-0.04,-1.01,-0.87,-3.81,-1.4,5.44,33.47,37.86,1
414044,-0.07,-0.04,-1.02,-0.48,-3.0,-1.45,5.44,33.47,37.86,1
414056,-0.07,-0.04,-1.02,-0.12,-2.38,-1.39,5.44,33.47,37.86,1
414068,-0.07,-0.03,-1.01,0.08,-1.54,-1.14,5.44,33.47,37.86,1
414079,-0.07,-0.03,-1.01,0.13,-1.21,-0.89,5.42,33.42,37.67,1
414093,-0.08,-0.03,-1.01,0.32,-1.01,-0.51,5.42,33.42,37.67,1
414105,-0.08,-0.03,-1.01,0.59,-1.24,-0.45,5.42,33.42,37.67,1
414118,-0.07,-0.04,-1.0,0.45,-1.83,-0.62,5.42,33.42,37.67,1
414129,-0.07,-0.04,-1.0,0.0,-1.96,-0.75,5.39,33.35,37.44,1
414140,-0.07,-0.04,-1.01,-0.46,-1.91,-0.87,5.39,33.35,37.44,1
414153,-0.06,-0.05,-1.01,-0.72,-1.77,-0.98,5.39,33.35,37.44,1
414165,-0.06,-0.04,-1.0,-0.55,-2.12,-1.06,5.39,33.35,37.44,1
414179,-0.05,-0.04,-1.01,-0.93,-2.86,-1.34,5.42,33.42,37.3,1
414191,-0.05,-0.04,-1.01,-0.85,-3.18,-1.5,5.42,33.42,37.3,1
414201,-0.05,-0.04,-1.02,-0.08,-3.44,-1.66,5.42,33.42,37.3,1
414213,-0.04,-0.04,-1.02,1.88,-3.07,-1.69,5.42,33.42,37.3,1
414224,-0.05,-0.03,-1.03,2.61,-2.19,-1.31,5.52,33.37,37.12,1
414237,-0.05,-0.03,-1.03,3.09,-0.32,-0.32,5.52,33.37,37.12,1
414248,-0.07,-0.03,-1.02,2.91,0.45,0.14,5.52,33.37,37.12,1
414260,-0.07,-0.03,-1.01,2.71,0.96,0.62,5.52,33.37,37.12,1
414270,-0.07,-0.03,-1.0,2.53,1.11,1.21,5.52,33.37,37.12,1
414283,-0.07,-0.04,-1.0,2.32,0.71,2.29,5.44,33.47,37.15,1
414293,-0.07,-0.04,-1.01,2.24,0.33,2.58,5.44,33.47,37.15,1
414304,-0.06,-0.04,-1.01,2.34,-0.01,2.71,5.44,33.47,37.15,1
414316,-0.05,-0.05,-1.01,2.41,-0.5,2.26,5.44,33.47,37.15,1
414327,-0.05,-0.05,-1.01,2.31,-0.36,1.8,5.47,33.5,36.88,1
414340,-0.05,-0.06,-1.02,3.79,1.01,0.67,5.47,33.5,36.88,1
414351,-0.05,-0.06,-1.01,4.98,1.81,0.25,5.47,33.5,36.88,1
414363,-0.05,-0.06,-1.01,6.0,2.42,-0.11,5.47,33.5,36.88,1
414375,-0.05,-0.06,-1.01,7.13,2.94,-0.53,5.4,33.71,37.08,1
414386,-0.07,-0.05,-1.0,7.46,2.95,-0.56,5.4,33.71,37.08,1
414397,-0.07,-0.04,-1.0,7.76,2.72,-0.76,5.4,33.71,37.08,1
414411,-0.08,-0.03,-1.0,8.23,1.5,-1.16,5.4,33.71,37.08,1
414422,-0.08,-0.02,-1.0,7.93,0.83,-1.23,5.38,33.7,37.18,1
414434,-0.08,-0.02,-1.0,6.4,-0.65,-0.93,5.38,33.7,37.18,1
414446,-0.08,-0.01,-1.01,5.1,-1.36,-0.65,5.38,33.7,37.18,1
414457,-0.08,-0.01,-1.01,4.03,-1.9,-0.35,5.38,33.7,37.18,1
414472,-0.07,-0.02,-1.02,3.75,-2.12,0.03,5.35,33.61,37.13,1
414484,-0.07,-0.02,-1.02,4.27,-1.76,0.15,5.35,33.61,37.13,1
414495,-0.07,-0.03,-1.01,4.83,-0.95,0.25,5.35,33.61,37.13,1
414506,-0.07,-0.03,-1.0,4.56,-0.81,0.14,5.35,33.61,37.13,1
414518,-0.06,-0.03,-1.0,4.09,-0.93,-0.1,5.35,33.61,37.13,1
414531,-0.06,-0.03,-1.0,3.87,-1.71,-0.43,5.42,33.57,37.35,1
414542,-0.06,-0.03,-1.0,4.01,-2.27,-0.62,5.42,33.57,37.35,1
414553,-0.06,-0.03,-1.0,3.93,-2.86,-0.89,5.42,33.57,37.35,1
414565,-0.06,-0.03,-1.01,3.21,-3.61,-1.33,5.42,33.57,37.35,1
414576,-0.06,-0.03,-1.01,3.0,-3.58,-1.47,5.32,33.45,37.26,1
414588,-0.06,-0.03,-1.02,2.94,-3.38,-1.51,5.32,33.45,37.26,1
414600,-0.07,-0.03,-1.02,3.35,-2.51,-1.59,5.32,33.45,37.26,1
414612,-0.07,-0.02,-1.02,3.84,-2.06,-1.57,5.32,33.45,37.26,1
414624,-0.07,-0.02,-1.02,4.38,-1.3,-1.49,5.42,33.37,37.2,1
414635,-0.07,-0.02,-1.02,4.33,-1.11,-1.48,5.42,33.37,37.2,1
414647,-0.07,-0.02,-1.01,4.03,-1.04,-1.52,5.42,33.37,37.2,1
