time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
2199824,0.12,-0.98,0.16,3.63,-0.83,-3.41,24.26,48.67,15.99,2
2199835,0.12,-0.98,0.17,3.96,-0.77,-3.84,24.26,48.67,15.99,2
2199846,0.12,-0.98,0.16,4.31,-0.64,-4.33,24.18,48.67,15.86,2
2199860,0.11,-0.98,0.16,5.08,-0.13,-6.4,24.18,48.67,15.86,2
2199870,0.11,-0.98,0.16,5.8,-0.01,-7.71,24.18,48.67,15.86,2
2199880,0.11,-0.98,0.16,6.58,0.06,-8.74,24.18,48.67,15.86,2
2199892,0.11,-0.98,0.16,7.23,0.11,-9.37,24.06,48.64,15.76,2
2199903,0.1,-0.99,0.16,7.79,0.17,-9.75,24.06,48.64,15.76,2
2199915,0.09,-0.99,0.15,8.13,0.21,-10.38,24.06,48.64,15.76,2
2199925,0.09,-0.99,0.15,8.34,0.13,-10.93,24.06,48.64,15.76,2
2199935,0.09,-0.99,0.15,8.15,0.18,-10.92,24.06,48.64,15.76,2
2199947,0.08,-0.99,0.14,8.0,0.31,-10.67,23.86,48.59,16.05,2
2199959,0.09,-0.99,0.15,8.04,0.25,-10.84,23.86,48.59,16.05,2
2199970,0.1,-0.99,0.15,8.83,-0.72,-12.58,23.86,48.59,16.05,2
2199981,0.1,-0.99,0.15,9.3,-1.33,-13.32,23.86,48.59,16.05,2
2199992,0.09,-0.99,0.15,9.66,-1.59,-13.45,23.66,48.66,16.14,2
2200004,0.08,-0.99,0.14,10.07,-1.18,-13.11,23.66,48.66,16.14,2
2200015,0.08,-0.99,0.13,10.22,-0.88,-13.41,23.66,48.66,16.14,2
2200026,0.08,-1.0,0.13,10.33,-0.74,-13.86,23.66,48.66,16.14,2
2200036,0.08,-1.0,0.13,10.25,-0.93,-14.25,23.66,48.66,16.14,2
2200047,0.08,-1.0,0.13,9.73,-1.27,-14.59,23.3,48.71,16.43,2
2200058,0.06,-1.0,0.13,9.35,-1.29,-14.36,23.3,48.71,16.43,2
2200070,0.06,-0.99,0.13,9.09,-1.15,-14.03,23.3,48.71,16.43,2
2200084,0.05,-0.99,0.12,9.26,-0.82,-13.89,23.3,48.71,16.43,2
2200094,0.05,-0.99,0.12,9.63,-0.69,-14.02,22.93,48.76,16.71,2
2200107,0.04,-0.99,0.13,10.33,-0.25,-13.45,22.93,48.76,16.71,2
2200118,0.04,-0.99,0.12,10.57,0.1,-12.66,22.93,48.76,16.71,2
2200130,0.04,-1.0,0.12,10.65,0.22,-11.69,22.93,48.76,16.71,2
2200140,0.04,-1.0,0.12,10.62,0.25,-10.61,22.93,48.76,16.71,2
2200152,0.04,-1.0,0.11,10.05,-0.12,-8.31,22.47,48.74,17.18,2
2200164,0.03,-1.0,0.11,9.68,-0.47,-7.33,22.47,48.74,17.18,2
2200178,0.03,-0.99,0.1,9.38,-1.4,-6.08,22.47,48.74,17.18,2
2200189,0.02,-0.99,0.1,9.39,-1.8,-5.68,22.47,48.74,17.18,2
2200200,0.02,-0.99,0.1,9.44,-2.12,-5.25,22.08,48.7,17.3,2
2200212,0.02,-1.0,0.1,9.1,-2.69,-5.15,22.08,48.7,17.3,2
2200224,0.02,-1.01,0.1,8.71,-3.03,-5.39,22.08,48.7,17.3,2
2200238,0.01,-1.01,0.09,7.61,-3.28,-4.83,22.08,48.7,17.3,2
2200249,0.01,-1.0,0.09,7.07,-3.27,-4.26,21.82,48.65,17.68,2
2200260,0.01,-1.0,0.09,6.62,-3.18,-3.62,21.82,48.65,17.68,2
2200272,0.01,-1.0,0.09,5.88,-2.76,-1.65,21.82,48.65,17.68,2
2200284,0.01,-1.0,0.09,5.55,-2.61,-0.68,21.82,48.65,17.68,2
2200296,0.01,-1.0,0.09,5.1,-2.45,0.28,21.51,48.52,17.79,2
2200307,0.02,-1.01,0.09,4.95,-2.37,0.5,21.51,48.52,17.79,2
2200319,0.02,-1.0,0.09,4.78,-2.36,0.78,21.51,48.52,17.79,2
2200332,0.02,-1.0,0.09,4.39,-2.26,1.53,21.51,48.52,17.79,2
2200343,0.01,-1.0,0.09,4.15,-2.1,1.72,21.22,48.46,17.88,2
2200355,0.01,-1.0,0.09,3.95,-1.81,1.81,21.22,48.46,17.88,2
2200367,0.02,-1.0,0.09,3.58,-1.0,2.29,21.22,48.46,17.88,2
2200378,0.02,-1.0,0.09,3.42,-0.71,2.31,21.22,48.46,17.88,2
2200392,0.03,-1.0,0.09,3.38,-0.55,1.08,21.07,48.34,17.97,2
2200402,0.03,-1.0,0.09,3.34,-0.54,0.37,21.07,48.34,17.97,2
2200413,0.03,-1.0,0.09,3.19,-0.45,-0.11,21.07,48.34,17.97,2
2200427,0.02,-1.0,0.08,2.47,0.15,-0.34,21.07,48.34,17.97,2
2200438,0.02,-1.0,0.08,2.03,0.48,-0.32,21.07,48.34,17.97,2
2200449,0.02,-1.0,0.09,1.64,0.83,-0.24,20.98,48.25,17.86,2
2200461,0.02,-0.99,0.09,1.57,1.96,0.28,20.98,48.25,17.86,2
2200473,0.02,-0.99,0.09,2.12,2.44,0.03,20.98,48.25,17.86,2
2200483,0.03,-0.99,0.1,3.05,2.8,-0.51,20.98,48.25,17.86,2
2200495,0.03,-1.0,0.09,5.09,2.55,-1.96,20.87,48.34,17.82,2
2200507,0.03,-1.0,0.09,5.8,2.27,-2.38,20.87,48.34,17.82,2
2200520,0.02,-1.0,0.08,6.31,2.05,-2.25,20.87,48.34,17.82,2
2200530,0.01,-1.0,0.08,6.2,2.14,-1.9,20.87,48.34,17.82,2
2200541,0.01,-1.0,0.07,5.91,2.14,-1.62,20.81,48.28,18.03,2
2200554,0.02,-1.0,0.07,5.17,1.89,-1.59,20.81,48.28,18.03,2
2200565,0.02,-1.0,0.08,4.86,1.61,-1.72,20.81,48.28,18.03,2
2200576,0.02,-1.0,0.08,4.57,1.24,-1.79,20.81,48.28,18.03,2
2200591,0.01,-1.01,0.07,3.79,0.51,-0.94,20.8,48.24,18.21,2
2200601,0.01,-1.0,0.07,3.25,0.44,-0.14,20.8,48.24,18.21,2
2200611,0.01,-1.0,0.07,2.77,0.63,0.43,20.8,48.24,18.21,2
2200624,0.01,-1.0,0.08,2.49,1.17,0.8,20.8,48.24,18.21,2
2200635,0.02,-1.0,0.08,2.64,1.29,0.95,20.8,48.24,18.21,2
2200646,0.02,-1.0,0.08,2.92,1.44,1.06,20.73,48.25,18.55,2
2200658,0.02,-1.0,0.08,3.75,1.58,0.97,20.73,48.25,18.55,2
2200670,0.02,-1.0,0.08,4.24,1.53,0.82,20.73,48.25,18.55,2
2200681,0.02,-1.0,0.08,4.73,1.45,0.72,20.73,48.25,18.55,2
2200694,0.02,-1.0,0.08,5.55,1.4,0.46,20.68,48.14,18.75,2
2200704,0.02,-1.0,0.07,5.94,1.37,0.47,20.68,48.14,18.75,2
2200714,0.02,-1.0,0.07,6.25,1.58,0.51,20.68,48.14,18.75,2
2200727,0.02,-1.0,0.07,6.87,2.12,0.97,20.68,48.14,18.75,2
2200739,0.01,-1.0,0.07,7.18,2.34,1.47,20.68,48.14,18.75,2
2200750,0.01,-1.0,0.07,7.47,2.45,2.31,20.63,47.99,19.06,2
2200762,0.02,-1.0,0.07,8.05,2.59,4.62,20.63,47.99,19.06,2
2200773,0.02,-1.0,0.07,8.43,2.56,5.92,20.63,47.99,19.06,2
2200786,0.02,-1.0,0.06,9.03,2.08,7.58,20.63,47.99,19.06,2
2200797,0.03,-1.0,0.06,9.25,1.58,7.93,20.69,47.87,19.24,2
2200809,0.03,-1.0,0.06,9.33,1.0,8.29,20.69,47.87,19.24,2
2200820,0.03,-1.01,0.05,9.89,-0.26,9.93,20.69,47.87,19.24,2
2200831,0.03,-1.0,0.04,8.91,-0.13,10.54,20.69,47.87,19.24,2
2200842,0.03,-1.0,0.05,7.92,0.14,10.19,20.75,47.8,19.56,2
2200852,0.04,-1.0,0.05,7.33,0.3,9.02,20.75,47.8,19.56,2
2200865,0.05,-1.0,0.05,7.0,0.17,6.26,20.75,47.8,19.56,2
2200877,0.05,-1.0,0.05,6.99,-0.08,5.15,20.75,47.8,19.56,2
2200887,0.05,-1.0,0.05,6.97,-0.22,4.14,20.75,47.8,19.56,2
2200899,0.04,-1.0,0.04,6.79,-0.27,2.74,20.85,47.68,19.78,2
2200911,0.04,-1.0,0.04,6.57,-0.14,2.22,20.85,47.68,19.78,2
2200925,0.05,-1.01,0.04,5.84,-0.03,1.27,20.85,47.68,19.78,2
2200936,0.05,-1.01,0.04,5.28,0.01,1.02,20.85,47.68,19.78,2
2200947,0.04,-1.01,0.04,4.64,0.19,0.94,20.93,47.61,19.89,2
2200959,0.04,-1.01,0.04,3.38,0.89,0.39,20.93,47.61,19.89,2
2200969,0.05,-1.0,0.04,2.89,1.15,-0.22,20.93,47.61,19.89,2
2200979,0.05,-1.0,0.04,2.63,1.29,-0.99,20.93,47.61,19.89,2
2200991,0.06,-1.0,0.04,2.64,1.23,-2.09,20.97,47.4,19.96,2
2201002,0.05,-1.0,0.04,2.92,0.99,-3.45,20.97,47.4,19.96,2
2201014,0.05,-1.0,0.04,3.37,0.76,-4.63,20.97,47.4,19.96,2
2201024,0.04,-1.0,0.04,3.98,0.6,-5.22,20.97,47.4,19.96,2
2201035,0.03,-1.0,0.04,5.03,0.74,-5.62,20.97,47.4,19.96,2
2201046,0.03,-1.0,0.04,5.55,0.86,-5.75,20.99,47.3,20.05,2
2201058,0.03,-1.0,0.04,5.98,0.82,-5.85,20.99,47.3,20.05,2
2201069,0.03,-1.01,0.04,6.49,0.13,-5.53,20.99,47.3,20.05,2
2201080,0.03,-1.01,0.03,6.5,-0.41,-5.12,20.99,47.3,20.05,2
2201091,0.03,-1.0,0.03,6.31,-0.87,-4.72,20.93,47.28,20.13,2
2201105,0.02,-1.0,0.02,5.82,-1.54,-4.69,20.93,47.28,20.13,2
2201116,0.02,-1.01,0.02,5.34,-1.86,-4.56,20.93,47.28,20.13,2
2201127,0.02,-1.01,0.02,4.72,-2.16,-4.06,20.93,47.28,20.13,2
2201138,0.01,-1.01,0.02,3.44,-2.51,-2.35,20.93,47.28,20.13,2
