time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
3690883,0.56,-0.53,-0.69,4.48,5.61,4.34,44.72,12.12,29.44,4
3690894,0.56,-0.53,-0.7,3.57,5.15,3.49,44.72,12.12,29.44,4
3690907,0.55,-0.52,-0.7,1.51,2.51,1.17,44.72,12.12,29.44,4
3690918,0.54,-0.52,-0.69,1.01,1.32,0.13,44.57,12.02,29.64,4
3690930,0.54,-0.51,-0.69,0.98,0.3,-0.73,44.57,12.02,29.64,4
3690942,0.53,-0.51,-0.69,2.0,-1.64,-1.99,44.57,12.02,29.64,4
3690954,0.52,-0.51,-0.69,2.7,-2.32,-2.21,44.57,12.02,29.64,4
3690965,0.52,-0.52,-0.69,3.24,-2.57,-2.16,44.51,11.91,29.68,4
3690976,0.52,-0.53,-0.69,3.26,-1.41,-1.27,44.51,11.91,29.68,4
3690987,0.53,-0.53,-0.69,2.74,-0.54,-0.68,44.51,11.91,29.68,4
3690997,0.53,-0.53,-0.69,2.15,0.06,-0.26,44.51,11.91,29.68,4
3691007,0.53,-0.52,-0.69,1.62,0.34,-0.18,44.51,11.91,29.68,4
3691020,0.52,-0.52,-0.69,1.26,0.42,-0.36,44.41,11.91,29.81,4
3691031,0.52,-0.52,-0.68,1.36,0.57,-0.32,44.41,11.91,29.81,4
3691045,0.53,-0.52,-0.68,2.42,1.36,0.09,44.41,11.91,29.81,4
3691056,0.53,-0.52,-0.69,3.27,1.7,0.14,44.41,11.91,29.81,4
3691067,0.53,-0.52,-0.69,3.95,1.63,0.04,44.42,11.93,29.79,4
3691079,0.53,-0.52,-0.7,4.36,0.93,-0.17,44.42,11.93,29.79,4
3691091,0.53,-0.52,-0.7,4.06,0.79,-0.19,44.42,11.93,29.79,4
3691103,0.53,-0.52,-0.7,2.98,1.44,-0.16,44.42,11.93,29.79,4
3691115,0.53,-0.52,-0.7,2.69,1.98,-0.25,44.35,11.97,30.02,4
3691127,0.54,-0.52,-0.7,2.62,2.34,-0.5,44.35,11.97,30.02,4
3691138,0.54,-0.52,-0.7,2.69,2.18,-1.24,44.35,11.97,30.02,4
3691149,0.53,-0.52,-0.7,2.44,1.31,-1.75,44.35,11.97,30.02,4
3691162,0.52,-0.52,-0.7,1.84,0.2,-2.26,44.32,11.96,29.94,4
3691172,0.52,-0.52,-0.7,0.39,-1.4,-2.64,44.32,11.96,29.94,4
3691183,0.51,-0.52,-0.69,0.03,-1.6,-2.42,44.32,11.96,29.94,4
3691195,0.51,-0.52,-0.68,0.22,-1.37,-1.83,44.32,11.96,29.94,4
3691209,0.52,-0.53,-0.68,1.72,0.42,-0.22,44.32,11.96,29.94,4
3691220,0.52,-0.53,-0.69,2.65,1.23,0.41,44.41,11.87,30.11,4
3691232,0.53,-0.53,-0.69,3.6,2.41,1.0,44.41,11.87,30.11,4
3691243,0.53,-0.53,-0.7,3.49,2.52,0.93,44.41,11.87,30.11,4
3691255,0.53,-0.52,-0.7,3.02,2.21,0.58,44.41,11.87,30.11,4
3691267,0.52,-0.52,-0.7,1.69,0.43,-0.53,44.22,11.87,30.2,4
3691278,0.51,-0.52,-0.7,1.3,-0.42,-0.96,44.22,11.87,30.2,4
3691290,0.51,-0.52,-0.69,1.23,-1.08,-1.18,44.22,11.87,30.2,4
3691303,0.52,-0.52,-0.69,1.94,-1.34,-0.77,44.22,11.87,30.2,4
3691314,0.52,-0.52,-0.69,2.52,-0.82,-0.32,44.15,11.88,30.15,4
3691328,0.52,-0.52,-0.7,3.25,0.2,0.18,44.15,11.88,30.15,4
3691339,0.52,-0.52,-0.7,3.17,0.53,0.29,44.15,11.88,30.15,4
3691350,0.52,-0.52,-0.7,2.94,0.8,0.4,44.15,11.88,30.15,4
3691364,0.52,-0.52,-0.7,2.52,1.1,0.35,44.1,11.91,30.39,4
3691376,0.52,-0.52,-0.7,2.36,0.85,0.16,44.1,11.91,30.39,4
3691389,0.52,-0.52,-0.7,2.16,-0.13,-0.45,44.1,11.91,30.39,4
3691401,0.52,-0.52,-0.7,2.17,-0.42,-0.63,44.1,11.91,30.39,4
3691412,0.52,-0.52,-0.7,2.2,-0.49,-0.65,43.96,11.84,30.3,4
3691423,0.51,-0.52,-0.7,2.24,-0.38,-0.52,43.96,11.84,30.3,4
3691435,0.51,-0.52,-0.7,2.27,-0.3,-0.44,43.96,11.84,30.3,4
3691448,0.51,-0.52,-0.7,2.72,-0.24,-0.39,43.96,11.84,30.3,4
3691461,0.51,-0.52,-0.7,2.89,-0.27,-0.44,43.96,11.76,30.29,4
3691475,0.52,-0.52,-0.7,2.72,-0.34,-0.32,43.96,11.76,30.29,4
3691485,0.52,-0.52,-0.7,2.54,-0.33,-0.34,43.96,11.76,30.29,4
3691496,0.52,-0.52,-0.7,2.39,-0.53,-0.51,43.96,11.76,30.29,4
3691508,0.52,-0.52,-0.7,2.22,-1.06,-0.93,43.96,11.76,30.29,4
3691519,0.52,-0.52,-0.7,2.15,-1.24,-1.09,43.9,11.72,30.28,4
3691531,0.52,-0.52,-0.7,2.0,-1.28,-1.06,43.9,11.72,30.28,4
3691543,0.52,-0.52,-0.7,1.76,-0.94,-0.83,43.9,11.72,30.28,4
3691555,0.52,-0.52,-0.7,1.87,-0.78,-0.81,43.9,11.72,30.28,4
3691566,0.52,-0.52,-0.7,2.02,-0.68,-0.81,43.99,11.58,30.25,4
3691577,0.52,-0.52,-0.7,2.07,-0.74,-0.91,43.99,11.58,30.25,4
3691589,0.52,-0.52,-0.7,1.98,-1.03,-1.1,43.99,11.58,30.25,4
3691602,0.51,-0.52,-0.71,1.55,-1.92,-1.55,43.99,11.58,30.25,4
3691613,0.51,-0.52,-0.7,1.22,-2.21,-1.65,43.97,11.55,30.29,4
3691624,0.5,-0.52,-0.7,1.02,-2.23,-1.6,43.97,11.55,30.29,4
3691634,0.5,-0.52,-0.69,1.09,-1.85,-1.26,43.97,11.55,30.29,4
3691646,0.51,-0.52,-0.69,2.01,-0.19,0.09,43.97,11.55,30.29,4
3691657,0.52,-0.52,-0.69,2.65,0.58,0.58,43.97,11.55,30.29,4
3691668,0.52,-0.52,-0.7,3.15,0.94,0.73,43.88,11.57,30.01,4
3691680,0.52,-0.52,-0.71,3.29,0.69,0.3,43.88,11.57,30.01,4
3691692,0.52,-0.51,-0.71,2.99,0.43,-0.06,43.88,11.57,30.01,4
3691704,0.52,-0.51,-0.71,2.64,-0.2,-0.6,43.88,11.57,30.01,4
3691716,0.51,-0.51,-0.71,2.76,-0.56,-0.87,43.88,11.57,30.11,4
3691728,0.51,-0.51,-0.71,2.93,-1.01,-1.11,43.88,11.57,30.11,4
3691740,0.51,-0.52,-0.71,3.15,-1.23,-1.35,43.88,11.57,30.11,4
3691752,0.51,-0.52,-0.71,2.86,-0.99,-1.34,43.88,11.57,30.11,4
3691763,0.51,-0.53,-0.71,2.28,-0.69,-1.19,43.76,11.56,30.29,4
3691775,0.51,-0.53,-0.7,0.91,-0.38,-0.96,43.76,11.56,30.29,4
3691787,0.5,-0.53,-0.7,0.51,-0.3,-0.84,43.76,11.56,30.29,4
3691797,0.5,-0.52,-0.7,0.53,-0.23,-0.66,43.76,11.56,30.29,4
3691808,0.5,-0.52,-0.7,1.39,-0.37,-0.34,43.76,11.56,30.29,4
3691819,0.51,-0.52,-0.7,1.9,-0.74,-0.32,43.73,11.57,30.36,4
3691831,0.51,-0.52,-0.7,2.36,-1.11,-0.4,43.73,11.57,30.36,4
3691843,0.52,-0.52,-0.7,2.85,-1.33,-0.42,43.73,11.57,30.36,4
3691855,0.52,-0.52,-0.7,2.89,-1.33,-0.47,43.73,11.57,30.36,4
3691866,0.52,-0.52,-0.71,2.79,-1.47,-0.66,43.7,11.45,30.53,4
3691878,0.51,-0.52,-0.71,2.32,-1.73,-1.14,43.7,11.45,30.53,4
3691890,0.51,-0.52,-0.7,2.02,-1.72,-1.18,43.7,11.45,30.53,4
3691902,0.51,-0.52,-0.7,1.77,-1.5,-0.66,43.7,11.45,30.53,4
3691914,0.51,-0.52,-0.7,1.91,-1.33,-0.44,43.71,11.51,30.49,4
3691926,0.51,-0.52,-0.7,2.08,-1.29,-0.37,43.71,11.51,30.49,4
3691938,0.51,-0.52,-0.7,1.93,-1.4,-0.27,43.71,11.51,30.49,4
3691950,0.51,-0.52,-0.71,1.76,-1.44,-0.24,43.71,11.51,30.49,4
3691961,0.51,-0.52,-0.71,1.62,-1.53,-0.32,43.7,11.64,30.69,4
3691973,0.51,-0.52,-0.7,1.25,-1.88,-0.58,43.7,11.64,30.69,4
3691985,0.51,-0.52,-0.7,1.14,-1.95,-0.64,43.7,11.64,30.69,4
3691998,0.51,-0.52,-0.7,1.45,-1.19,-0.14,43.7,11.64,30.69,4
3692011,0.51,-0.52,-0.7,1.95,-0.65,0.19,43.75,11.75,30.8,4
3692024,0.51,-0.52,-0.7,2.88,-0.3,0.51,43.75,11.75,30.8,4
3692036,0.51,-0.52,-0.71,3.01,-0.35,0.4,43.75,11.75,30.8,4
3692048,0.51,-0.52,-0.71,2.86,-0.52,0.25,43.75,11.75,30.8,4
3692060,0.51,-0.52,-0.71,2.53,-0.8,0.06,43.83,11.81,30.73,4
3692072,0.51,-0.52,-0.71,2.08,-1.16,-0.26,43.83,11.81,30.73,4
3692083,0.51,-0.52,-0.71,1.35,-1.2,-0.58,43.83,11.81,30.73,4
3692094,0.51,-0.52,-0.7,1.35,-0.88,-0.45,43.83,11.81,30.73,4
3692104,0.51,-0.52,-0.7,1.52,-0.62,-0.39,43.83,11.81,30.73,4
3692115,0.51,-0.52,-0.7,1.78,-0.49,-0.37,43.76,11.77,30.64,4
3692127,0.51,-0.52,-0.7,2.09,-0.47,-0.35,43.76,11.77,30.64,4
3692137,0.51,-0.52,-0.7,2.04,-0.5,-0.29,43.76,11.77,30.64,4
3692147,0.51,-0.52,-0.7,1.92,-0.61,-0.21,43.76,11.77,30.64,4
3692157,0.51,-0.52,-0.7,1.79,-0.8,-0.24,43.76,11.77,30.64,4
3692169,0.51,-0.52,-0.7,1.88,-1.12,-0.55,43.86,11.83,30.69,4
3692180,0.51,-0.52,-0.7,2.05,-1.25,-0.74,43.86,11.83,30.69,4
3692190,0.51,-0.51,-0.7,2.27,-1.47,-0.83,43.86,11.83,30.69,4
3692200,0.51,-0.51,-0.71,2.49,-1.73,-0.89,43.86,11.83,30.69,4
3692211,0.5,-0.51,-0.71,2.62,-1.86,-0.83,43.86,11.82,30.66,4
3692222,0.51,-0.52,-0.71,2.66,-1.73,-0.54,43.86,11.82,30.66,4
3692234,0.51,-0.52,-0.71,2.43,-1.38,-0.33,43.86,11.82,30.66,4
3692247,0.51,-0.52,-0.71,1.43,-1.49,-0.45,43.86,11.82,30.66,4
3692260,0.51,-0.52,-0.71,0.78,-1.69,-0.58,43.95,11.83,30.77,4
3692271,0.51,-0.52,-0.71,-0.03,-1.73,-0.6,43.95,11.83,30.77,4
3692282,0.51,-0.52,-0.7,-0.04,-1.62,-0.66,43.95,11.83,30.77,4
3692294,0.51,-0.52,-0.7,0.26,-1.57,-0.71,43.95,11.83,30.77,4
3692308,0.51,-0.52,-0.7,1.35,-1.88,-1.01,43.95,11.83,30.77,4
3692319,0.51,-0.52,-0.7,1.77,-2.13,-1.15,43.81,11.76,30.74,4
3692331,0.51,-0.52,-0.7,1.94,-2.19,-1.18,43.81,11.76,30.74,4
3692342,0.5,-0.53,-0.7,1.87,-2.02,-0.95,43.81,11.76,30.74,4
3692354,0.5,-0.52,-0.7,1.92,-1.64,-0.56,43.81,11.76,30.74,4
3692366,0.5,-0.52,-0.7,2.49,-0.51,0.37,43.8,11.78,30.69,4
3692377,0.51,-0.52,-0.7,2.83,-0.12,0.56,43.8,11.78,30.69,4
3692388,0.51,-0.52,-0.71,2.96,0.02,0.58,43.8,11.78,30.69,4
3692402,0.51,-0.52,-0.71,2.48,-0.23,0.36,43.8,11.78,30.69,4
3692413,0.52,-0.52,-0.71,2.04,-0.31,0.14,43.85,11.77,30.56,4
3692425,0.52,-0.52,-0.71,1.63,-0.65,-0.28,43.85,11.77,30.56,4
3692437,0.51,-0.52,-0.7,1.1,-1.66,-1.14,43.85,11.77,30.56,4
3692448,0.51,-0.52,-0.7,1.06,-1.99,-1.42,43.85,11.77,30.56,4
3692459,0.5,-0.52,-0.7,1.16,-2.09,-1.48,43.87,11.8,30.49,4
3692470,0.5,-0.52,-0.7,1.42,-1.97,-1.28,43.87,11.8,30.49,4
3692482,0.5,-0.52,-0.7,1.79,-1.48,-0.55,43.87,11.8,30.49,4
3692495,0.5,-0.52,-0.7,2.98,-0.12,0.66,43.87,11.8,30.49,4
3692505,0.51,-0.52,-0.7,3.25,0.2,0.96,43.87,11.8,30.49,4
3692516,0.51,-0.52,-0.71,3.24,0.26,1.06,43.89,11.74,30.44,4
3692529,0.51,-0.52,-0.71,2.33,-0.41,0.42,43.89,11.74,30.44,4
3692540,0.51,-0.52,-0.71,1.72,-1.03,-0.12,43.89,11.74,30.44,4
3692552,0.51,-0.52,-0.71,1.27,-1.56,-0.57,43.89,11.74,30.44,4
3692565,0.51,-0.52,-0.71,1.14,-2.12,-1.03,43.73,11.77,30.26,4
3692576,0.51,-0.52,-0.7,1.45,-2.11,-1.1,43.73,11.77,30.26,4
3692589,0.51,-0.52,-0.7,2.08,-1.92,-1.02,43.73,11.77,30.26,4
3692600,0.51,-0.52,-0.71,2.09,-2.12,-1.16,43.73,11.77,30.26,4
3692611,0.51,-0.52,-0.71,1.88,-2.4,-1.36,43.75,11.79,30.25,4
3692625,0.51,-0.52,-0.71,0.73,-3.22,-1.81,43.75,11.79,30.25,4
3692637,0.51,-0.52,-0.71,0.12,-3.62,-1.96,43.75,11.79,30.25,4
3692649,0.51,-0.52,-0.7,-0.35,-4.26,-2.08,43.75,11.79,30.25,4
3692661,0.51,-0.52,-0.7,-0.1,-4.4,-2.29,43.83,11.84,30.3,4
3692673,0.51,-0.52,-0.7,0.15,-4.58,-2.65,43.83,11.84,30.3,4
3692684,0.51,-0.53,-0.7,0.3,-5.25,-2.99,43.83,11.84,30.3,4
3692695,0.51,-0.53,-0.7,0.45,-5.19,-3.17,43.83,11.84,30.3,4
3692705,0.51,-0.53,-0.7,0.54,-5.21,-3.36,43.83,11.84,30.3,4
3692716,0.51,-0.52,-0.7,0.39,-5.5,-3.56,43.85,11.91,30.2,4
3692727,0.51,-0.52,-0.7,0.06,-6.15,-4.06,43.85,11.91,30.2,4
3692738,0.51,-0.52,-0.7,-0.08,-6.3,-4.28,43.85,11.91,30.2,4
3692749,0.5,-0.52,-0.7,-0.19,-6.19,-4.14,43.85,11.91,30.2,4
3692760,0.5,-0.53,-0.69,-0.23,-5.77,-3.78,43.96,11.96,30.2,4
3692772,0.51,-0.53,-0.69,-0.17,-5.33,-3.39,43.96,11.96,30.2,4
3692784,0.51,-0.53,-0.69,-0.02,-4.85,-2.94,43.96,11.96,30.2,4
3692797,0.51,-0.53,-0.7,0.34,-3.86,-2.08,43.96,11.96,30.2,4
3692810,0.52,-0.53,-0.7,0.4,-3.59,-2.05,43.87,11.91,30.02,4
3692821,0.52,-0.53,-0.7,-0.56,-4.35,-2.63,43.87,11.91,30.02,4
3692832,0.52,-0.53,-0.7,-1.31,-4.92,-3.17,43.87,11.91,30.02,4
3692844,0.51,-0.53,-0.69,-1.87,-5.39,-3.6,43.87,11.91,30.02,4
3692855,0.51,-0.54,-0.69,-1.83,-5.42,-3.74,43.87,11.91,30.02,4
3692867,0.51,-0.53,-0.68,-1.32,-5.18,-3.52,44.03,11.93,30.13,4
3692879,0.51,-0.53,-0.68,-0.62,-4.89,-3.26,44.03,11.93,30.13,4
3692891,0.51,-0.54,-0.69,0.78,-4.34,-2.51,44.03,11.93,30.13,4
3692903,0.51,-0.54,-0.69,1.14,-4.08,-2.04,44.03,11.93,30.13,4
3692914,0.51,-0.54,-0.69,1.19,-3.71,-1.6,44.15,12.1,30.07,4
3692926,0.51,-0.54,-0.69,0.64,-2.66,-0.84,44.15,12.1,30.07,4
3692938,0.51,-0.54,-0.69,0.07,-2.45,-0.68,44.15,12.1,30.07,4
3692948,0.51,-0.54,-0.69,-0.4,-2.4,-0.58,44.15,12.1,30.07,4
3692961,0.51,-0.54,-0.68,-0.58,-2.0,-0.32,44.33,12.2,30.13,4
3692972,0.51,-0.54,-0.68,-0.47,-1.95,-0.2,44.33,12.2,30.13,4
3692983,0.52,-0.54,-0.68,-0.46,-2.3,-0.33,44.33,12.2,30.13,4
3692995,0.52,-0.54,-0.68,-0.41,-3.16,-0.85,44.33,12.2,30.13,4
3693007,0.52,-0.54,-0.68,-0.44,-3.72,-1.21,44.33,12.2,30.13,4
3693020,0.51,-0.54,-0.68,-0.67,-4.31,-1.56,44.29,12.13,30.13,4
3693032,0.51,-0.54,-0.68,-0.56,-4.07,-1.42,44.29,12.13,30.13,4
3693042,0.51,-0.54,-0.68,-0.09,-3.62,-1.06,44.29,12.13,30.13,4
3693053,0.51,-0.54,-0.68,1.41,-2.48,-0.3,44.29,12.13,30.13,4
3693065,0.51,-0.54,-0.68,1.8,-2.11,0.05,44.33,12.2,30.14,4
3693076,0.52,-0.54,-0.69,1.86,-1.76,0.3,44.33,12.2,30.14,4
3693087,0.52,-0.55,-0.69,1.13,-1.23,0.56,44.33,12.2,30.14,4
3693098,0.52,-0.55,-0.69,0.62,-1.11,0.55,44.33,12.2,30.14,4
3693109,0.52,-0.55,-0.68,0.23,-1.09,0.43,44.39,12.23,30.26,4
3693123,0.52,-0.55,-0.68,-0.06,-1.42,-0.1,44.39,12.23,30.26,4
3693135,0.52,-0.55,-0.68,0.13,-1.53,-0.33,44.39,12.23,30.26,4
3693147,0.52,-0.55,-0.67,0.96,-1.73,-0.51,44.39,12.23,30.26,4
3693159,0.51,-0.54,-0.68,1.56,-1.79,-0.54,44.4,12.3,30.15,4
3693171,0.51,-0.54,-0.68,2.07,-1.82,-0.59,44.4,12.3,30.15,4
3693183,0.51,-0.54,-0.68,2.81,-1.4,-0.36,44.4,12.3,30.15,4
3693195,0.51,-0.54,-0.68,3.06,-0.9,0.06,44.4,12.3,30.15,4
3693209,0.51,-0.54,-0.68,3.33,-0.0,0.92,44.31,12.39,29.94,4
3693220,0.51,-0.54,-0.68,3.27,0.2,1.11,44.31,12.39,29.94,4
3693232,0.51,-0.54,-0.68,2.98,0.25,1.12,44.31,12.39,29.94,4
3693243,0.52,-0.54,-0.68,1.99,0.06,0.94,44.31,12.39,29.94,4
3693255,0.52,-0.54,-0.68,1.49,-0.15,0.7,44.31,12.39,29.94,4
3693266,0.52,-0.54,-0.68,1.16,-0.54,0.32,44.3,12.41,29.85,4
3693278,0.52,-0.54,-0.68,1.02,-1.39,-0.51,44.3,12.41,29.85,4
3693290,0.52,-0.54,-0.68,1.09,-1.8,-0.76,44.3,12.41,29.85,4
3693303,0.51,-0.55,-0.67,1.48,-1.83,-0.7,44.3,12.41,29.85,4
3693314,0.51,-0.54,-0.67,1.91,-1.45,-0.4,44.29,12.63,29.74,4
3693325,0.51,-0.54,-0.68,2.42,-1.02,0.01,44.29,12.63,29.74,4
3693335,0.51,-0.54,-0.68,2.95,-0.57,0.43,44.29,12.63,29.74,4
3693346,0.51,-0.54,-0.68,4.04,0.64,1.21,44.29,12.63,29.74,4
3693359,0.52,-0.54,-0.69,4.17,1.01,1.44,44.27,12.72,29.77,4
3693372,0.52,-0.54,-0.69,3.31,0.74,1.12,44.27,12.72,29.77,4
3693384,0.52,-0.54,-0.69,2.51,0.35,0.74,44.27,12.72,29.77,4
3693398,0.51,-0.54,-0.68,1.51,-0.19,0.13,44.27,12.72,29.77,4
3693408,0.51,-0.54,-0.68,1.47,-0.34,-0.02,44.25,12.68,29.52,4
3693420,0.51,-0.54,-0.68,1.67,-0.53,-0.03,44.25,12.68,29.52,4
3693432,0.51,-0.54,-0.68,2.53,-0.7,0.13,44.25,12.68,29.52,4
3693444,0.52,-0.54,-0.68,2.87,-0.79,0.2,44.25,12.68,29.52,4
3693454,0.52,-0.54,-0.69,2.91,-0.84,0.11,44.25,12.68,29.52,4
3693466,0.52,-0.54,-0.69,2.02,-1.31,-0.51,44.38,12.78,29.52,4
3693477,0.51,-0.54,-0.69,1.25,-1.76,-0.91,44.38,12.78,29.52,4
3693487,0.51,-0.54,-0.68,0.68,-1.95,-1.07,44.38,12.78,29.52,4
3693497,0.51,-0.54,-0.68,0.52,-1.83,-0.88,44.38,12.78,29.52,4
3693507,0.51,-0.54,-0.68,0.9,-1.49,-0.47,44.38,12.78,29.52,4
3693520,0.51,-0.54,-0.68,2.43,-1.38,-0.26,44.36,12.79,29.54,4
3693531,0.51,-0.54,-0.69,2.85,-1.51,-0.44,44.36,12.79,29.54,4
3693542,0.51,-0.54,-0.69,2.28,-1.79,-0.69,44.36,12.79,29.54,4
3693553,0.51,-0.55,-0.69,1.63,-1.67,-0.66,44.36,12.79,29.54,4
3693564,0.51,-0.54,-0.68,1.12,-1.49,-0.57,44.28,12.81,29.59,4
3693578,0.51,-0.54,-0.68,1.19,-1.34,-0.38,44.28,12.81,29.59,4
3693590,0.51,-0.54,-0.68,1.75,-1.33,-0.23,44.28,12.81,29.59,4
3693602,0.51,-0.54,-0.68,2.84,-1.0,0.19,44.28,12.81,29.59,4
3693615,0.51,-0.54,-0.69,2.93,-1.01,0.32,44.14,12.88,29.75,4
3693625,0.51,-0.54,-0.69,2.67,-1.19,0.31,44.14,12.88,29.75,4
3693635,0.51,-0.54,-0.69,2.26,-1.26,0.27,44.14,12.88,29.75,4
3693646,0.51,-0.54,-0.69,1.68,-1.26,0.2,44.14,12.88,29.75,4
3693657,0.51,-0.54,-0.69,1.56,-1.29,0.19,44.1,12.86,29.87,4
3693668,0.51,-0.54,-0.68,1.56,-1.32,0.2,44.1,12.86,29.87,4
3693681,0.51,-0.54,-0.68,1.33,-1.35,0.16,44.1,12.86,29.87,4
3693693,0.51,-0.54,-0.68,1.29,-1.41,0.1,44.1,12.86,29.87,4
3693706,0.51,-0.54,-0.68,1.49,-1.46,-0.06,44.1,12.86,29.87,4
3693718,0.51,-0.54,-0.68,1.59,-1.45,-0.09,44.14,12.82,29.89,4
3693730,0.51,-0.54,-0.68,1.66,-1.38,-0.1,44.14,12.82,29.89,4
3693741,0.51,-0.54,-0.68,1.96,-1.04,0.08,44.14,12.82,29.89,4
3693753,0.51,-0.54,-0.68,2.05,-0.88,0.27,44.14,12.82,29.89,4
3693764,0.51,-0.54,-0.68,2.19,-0.79,0.38,44.1,12.82,30.0,4
3693776,0.51,-0.54,-0.69,2.44,-0.76,0.3,44.1,12.82,30.0,4
3693788,0.51,-0.54,-0.69,2.4,-0.77,0.2,44.1,12.82,30.0,4
3693801,0.51,-0.54,-0.69,2.04,-0.73,0.23,44.1,12.82,30.0,4
3693812,0.51,-0.54,-0.69,1.95,-0.69,0.29,44.04,12.82,29.99,4
3693823,0.51,-0.54,-0.69,1.98,-0.65,0.37,44.04,12.82,29.99,4
3693833,0.51,-0.54,-0.68,2.04,-0.5,0.51,44.04,12.82,29.99,4
3693844,0.51,-0.54,-0.68,2.29,-0.11,0.89,44.04,12.82,29.99,4
3693856,0.51,-0.54,-0.68,2.53,0.15,1.0,44.04,12.82,29.99,4
3693867,0.51,-0.54,-0.68,2.74,0.37,1.08,44.0,12.85,29.9,4
