time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
2939745,0.64,0.03,0.73,2.21,-1.24,-0.38,42.7,27.83,-17.88,4
2939757,0.65,0.03,0.73,1.89,-1.83,-0.4,42.7,27.83,-17.88,4
2939769,0.65,0.03,0.73,1.77,-2.15,-0.57,42.7,27.83,-17.88,4
2939782,0.65,0.03,0.73,2.01,-2.56,-0.51,42.7,27.83,-17.88,4
2939792,0.65,0.03,0.74,2.07,-2.6,-0.55,42.7,27.83,-17.88,4
2939803,0.64,0.03,0.73,2.0,-2.57,-0.48,42.63,27.75,-17.66,4
2939817,0.64,0.03,0.74,1.57,-2.36,-0.14,42.63,27.75,-17.66,4
2939829,0.64,0.03,0.74,1.3,-2.21,0.08,42.63,27.75,-17.66,4
2939840,0.65,0.04,0.74,1.15,-1.95,0.44,42.63,27.75,-17.66,4
2939853,0.64,0.04,0.73,1.57,-1.45,0.66,42.58,27.86,-17.78,4
2939864,0.64,0.04,0.73,1.88,-1.54,0.26,42.58,27.86,-17.78,4
2939878,0.64,0.04,0.73,2.65,-2.2,-0.76,42.58,27.86,-17.78,4
2939890,0.64,0.03,0.74,3.05,-2.47,-1.1,42.58,27.86,-17.78,4
2939901,0.64,0.03,0.74,3.2,-2.74,-1.28,42.6,27.84,-18.0,4
2939912,0.65,0.02,0.74,2.92,-2.65,-0.86,42.6,27.84,-18.0,4
2939924,0.65,0.02,0.74,2.47,-2.57,-0.31,42.6,27.84,-18.0,4
2939938,0.65,0.03,0.74,1.5,-2.48,0.62,42.6,27.84,-18.0,4
2939948,0.64,0.03,0.74,1.37,-2.34,0.82,42.48,27.69,-18.02,4
2939960,0.64,0.03,0.74,1.39,-2.12,0.76,42.48,27.69,-18.02,4
2939972,0.64,0.04,0.74,1.59,-1.73,0.07,42.48,27.69,-18.02,4
2939984,0.64,0.04,0.74,1.66,-1.79,-0.32,42.48,27.69,-18.02,4
2939997,0.64,0.04,0.74,1.71,-1.75,-0.54,42.46,27.69,-17.95,4
2940009,0.64,0.04,0.74,1.84,-1.67,-0.59,42.46,27.69,-17.95,4
2940019,0.64,0.03,0.74,2.03,-1.59,-0.89,42.46,27.69,-17.95,4
2940032,0.64,0.03,0.74,2.22,-1.88,-1.32,42.46,27.69,-17.95,4
2940044,0.64,0.03,0.74,2.33,-1.96,-1.3,42.46,27.69,-17.95,4
2940055,0.64,0.03,0.74,2.49,-1.99,-1.18,42.49,27.79,-18.07,4
2940066,0.64,0.02,0.74,2.42,-2.21,-0.92,42.49,27.79,-18.07,4
2940078,0.64,0.02,0.74,2.27,-2.33,-0.61,42.49,27.79,-18.07,4
2940091,0.64,0.02,0.74,1.55,-2.31,0.26,42.49,27.79,-18.07,4
2943142,0.65,0.02,0.74,0.8,-1.98,0.39,42.5,27.99,-18.09,4
2943153,0.66,0.02,0.75,1.34,-1.7,0.56,42.5,27.99,-18.09,4
2943166,0.65,0.02,0.74,1.72,-1.52,0.72,42.5,27.99,-18.09,4
2943177,0.64,0.03,0.74,1.49,-1.72,0.44,42.5,27.99,-18.09,4
2943188,0.64,0.03,0.74,1.74,-1.71,0.2,42.5,27.99,-18.09,4
2943201,0.63,0.03,0.73,2.44,-1.3,-0.21,42.59,28.03,-18.24,4
2943212,0.64,0.03,0.74,2.22,-1.12,-0.35,42.59,28.03,-18.24,4
2943223,0.64,0.03,0.74,1.83,-1.13,-0.29,42.59,28.03,-18.24,4
2943234,0.65,0.03,0.74,1.46,-1.16,0.2,42.59,28.03,-18.24,4
2943246,0.64,0.03,0.74,1.34,-1.2,0.36,42.49,27.94,-18.4,4
2943257,0.64,0.03,0.74,1.45,-1.17,0.25,42.49,27.94,-18.4,4
2943268,0.64,0.03,0.74,2.05,-1.03,-0.37,42.49,27.94,-18.4,4
2943279,0.64,0.03,0.74,2.34,-0.99,-0.58,42.49,27.94,-18.4,4
2943290,0.64,0.03,0.74,2.4,-1.05,-0.7,42.48,27.99,-18.66,4
2943303,0.64,0.03,0.74,2.23,-1.11,-0.61,42.48,27.99,-18.66,4
2943314,0.64,0.02,0.74,1.94,-1.12,-0.43,42.48,27.99,-18.66,4
2943324,0.64,0.02,0.74,1.51,-1.17,-0.12,42.48,27.99,-18.66,4
2943334,0.65,0.02,0.74,1.15,-1.18,0.31,42.48,27.99,-18.66,4
2943347,0.64,0.03,0.74,1.07,-1.15,0.92,42.44,27.95,-18.66,4
2943358,0.64,0.03,0.74,1.25,-1.1,0.74,42.44,27.95,-18.66,4
2943370,0.63,0.04,0.74,1.54,-1.06,0.3,42.44,27.95,-18.66,4
2943382,0.63,0.04,0.73,2.17,-1.2,-0.71,42.44,27.95,-18.66,4
2943393,0.64,0.03,0.74,2.19,-1.34,-0.92,42.4,28.0,-18.65,4
2943403,0.65,0.03,0.74,2.15,-1.45,-0.82,42.4,28.0,-18.65,4
2943413,0.65,0.03,0.74,1.93,-1.43,-0.55,42.4,28.0,-18.65,4
2943425,0.64,0.03,0.74,1.84,-1.24,0.02,42.4,28.0,-18.65,4
2943435,0.64,0.03,0.74,1.93,-1.18,-0.09,42.4,28.0,-18.65,4
2943446,0.64,0.03,0.74,2.13,-1.19,-0.38,42.49,27.97,-18.7,4
2943456,0.64,0.03,0.74,2.32,-1.16,-0.59,42.49,27.97,-18.7,4
2943468,0.64,0.02,0.74,1.96,-1.15,-0.34,42.49,27.97,-18.7,4
2943478,0.64,0.02,0.74,1.7,-1.15,0.09,42.49,27.97,-18.7,4
2943488,0.64,0.03,0.74,1.47,-1.13,0.36,42.49,27.97,-18.7,4
2943498,0.64,0.03,0.74,1.36,-1.09,0.49,42.46,27.95,-18.59,4
2943510,0.64,0.03,0.74,1.8,-0.95,0.16,42.46,27.95,-18.59,4
2943522,0.64,0.03,0.74,2.07,-0.94,-0.17,42.46,27.95,-18.59,4
2943535,0.64,0.03,0.74,1.82,-1.01,-0.45,42.46,27.95,-18.59,4
2943547,0.64,0.03,0.74,1.6,-0.98,-0.29,42.47,27.98,-18.41,4
2943558,0.64,0.03,0.74,1.55,-0.94,-0.09,42.47,27.98,-18.41,4
2943570,0.64,0.03,0.74,1.53,-0.87,0.05,42.47,27.98,-18.41,4
2943581,0.64,0.03,0.74,1.68,-0.91,0.01,42.47,27.98,-18.41,4
2943592,0.64,0.03,0.74,1.91,-0.99,-0.19,42.46,27.92,-18.19,4
2943604,0.64,0.03,0.74,2.15,-1.2,-0.53,42.46,27.92,-18.19,4
2943616,0.64,0.03,0.74,2.13,-1.18,-0.46,42.46,27.92,-18.19,4
2943629,0.64,0.03,0.74,1.86,-1.09,-0.11,42.46,27.92,-18.19,4
2943641,0.64,0.03,0.74,1.61,-1.1,0.08,42.52,28.01,-18.17,4
2943652,0.64,0.03,0.74,1.55,-1.1,0.22,42.52,28.01,-18.17,4
2943663,0.64,0.03,0.74,1.73,-1.01,0.19,42.52,28.01,-18.17,4
2943674,0.64,0.03,0.74,1.83,-0.99,0.07,42.52,28.01,-18.17,4
2943684,0.64,0.03,0.74,1.94,-1.02,-0.13,42.52,28.01,-18.17,4
2943695,0.64,0.03,0.74,2.04,-1.13,-0.36,42.48,28.09,-18.17,4
2943708,0.64,0.03,0.74,1.9,-1.25,-0.49,42.48,28.09,-18.17,4
2943720,0.64,0.03,0.74,1.79,-1.22,-0.23,42.48,28.09,-18.17,4
2943730,0.64,0.02,0.74,1.87,-1.11,0.05,42.48,28.09,-18.17,4
2943742,0.64,0.03,0.74,1.5,-1.13,0.52,42.43,28.02,-18.17,4
2943754,0.64,0.03,0.74,1.37,-1.13,0.73,42.43,28.02,-18.17,4
2943764,0.64,0.03,0.74,1.45,-1.05,0.73,42.43,28.02,-18.17,4
2943775,0.64,0.03,0.74,1.71,-1.07,0.24,42.43,28.02,-18.17,4
2943785,0.64,0.03,0.74,1.89,-1.08,-0.03,42.43,28.02,-18.17,4
2943796,0.64,0.03,0.74,2.1,-1.1,-0.29,42.38,28.06,-18.22,4
2943809,0.64,0.03,0.74,2.45,-1.15,-0.78,42.38,28.06,-18.22,4
2943820,0.64,0.03,0.74,2.54,-1.22,-0.81,42.38,28.06,-18.22,4
2943830,0.64,0.02,0.74,2.6,-1.23,-0.71,42.38,28.06,-18.22,4
2943841,0.64,0.02,0.74,2.56,-1.27,-0.57,42.38,28.01,-17.98,4
2943854,0.64,0.02,0.74,1.96,-1.19,0.08,42.38,28.01,-17.98,4
2943865,0.64,0.02,0.74,1.69,-0.94,0.49,42.38,28.01,-17.98,4
2943879,0.64,0.03,0.74,1.02,-0.21,0.9,42.38,28.01,-17.98,4
2943890,0.64,0.03,0.74,0.93,-0.07,0.99,42.39,28.07,-18.24,4
2943900,0.64,0.03,0.74,1.06,0.02,1.0,42.39,28.07,-18.24,4
2943912,0.64,0.03,0.74,1.34,0.42,0.48,42.39,28.07,-18.24,4
2943923,0.64,0.03,0.74,1.53,0.55,0.32,42.39,28.07,-18.24,4
2943933,0.64,0.03,0.74,1.69,0.63,0.2,42.39,28.07,-18.24,4
2943943,0.64,0.03,0.74,1.65,0.44,0.07,42.53,28.1,-18.37,4
2943957,0.64,0.03,0.74,1.47,-0.16,0.14,42.53,28.1,-18.37,4
2943967,0.64,0.03,0.74,1.65,-0.3,0.21,42.53,28.1,-18.37,4
2943978,0.64,0.03,0.74,1.82,-0.38,0.25,42.53,28.1,-18.37,4
2943989,0.64,0.03,0.74,1.88,-0.41,0.23,42.57,28.16,-18.26,4
2944000,0.64,0.03,0.74,1.85,-0.42,0.18,42.57,28.16,-18.26,4
2944010,0.64,0.03,0.74,1.82,-0.45,0.13,42.57,28.16,-18.26,4
2944021,0.64,0.03,0.74,1.57,-0.47,0.27,42.57,28.16,-18.26,4
2944035,0.64,0.03,0.74,1.26,-0.4,0.45,42.57,28.16,-18.26,4
2944045,0.64,0.03,0.74,1.25,-0.37,0.48,42.62,28.29,-18.42,4
2944058,0.64,0.03,0.74,1.36,-0.26,0.46,42.62,28.29,-18.42,4
2944069,0.64,0.03,0.74,1.51,-0.19,0.49,42.62,28.29,-18.42,4
2944080,0.64,0.03,0.74,1.71,-0.18,0.57,42.62,28.29,-18.42,4
2944092,0.64,0.03,0.74,2.0,-0.21,0.68,42.66,28.39,-18.38,4
2944103,0.64,0.03,0.74,1.99,-0.27,0.78,42.66,28.39,-18.38,4
2944115,0.64,0.02,0.74,1.85,-0.31,0.86,42.66,28.39,-18.38,4
2944128,0.65,0.02,0.74,1.36,-0.29,1.23,42.66,28.39,-18.38,4
2944139,0.65,0.02,0.74,1.08,-0.25,1.39,42.67,28.43,-18.44,4
2944150,0.64,0.03,0.74,0.91,-0.18,1.48,42.67,28.43,-18.44,4
2944161,0.64,0.03,0.73,0.89,0.02,1.19,42.67,28.43,-18.44,4
2944172,0.64,0.04,0.73,1.1,0.06,0.85,42.67,28.43,-18.44,4
2944183,0.64,0.04,0.73,1.38,0.06,0.45,42.67,28.43,-18.44,4
2944194,0.64,0.04,0.73,1.6,0.02,0.07,42.73,28.52,-18.37,4
2944206,0.65,0.03,0.74,2.02,0.02,-0.33,42.73,28.52,-18.37,4
2944217,0.65,0.03,0.74,2.03,-0.0,-0.22,42.73,28.52,-18.37,4
2944230,0.65,0.03,0.74,1.92,0.01,0.29,42.73,28.52,-18.37,4
2944241,0.65,0.03,0.73,1.71,-0.17,0.26,42.77,28.46,-18.29,4
2944253,0.65,0.03,0.73,1.62,-0.4,0.12,42.77,28.46,-18.29,4
2944263,0.65,0.03,0.73,1.63,-0.57,0.04,42.77,28.46,-18.29,4
2944274,0.65,0.03,0.73,1.62,-0.64,0.14,42.77,28.46,-18.29,4
2944286,0.65,0.03,0.73,1.61,-0.58,0.33,42.77,28.46,-18.29,4
2944297,0.65,0.03,0.73,1.69,-0.58,0.42,42.78,28.59,-18.39,4
2944308,0.65,0.03,0.73,1.81,-0.86,0.08,42.78,28.59,-18.39,4
2944320,0.65,0.03,0.74,1.88,-1.06,-0.12,42.78,28.59,-18.39,4
2944330,0.65,0.03,0.74,1.98,-1.16,-0.22,42.78,28.59,-18.39,4
2944341,0.65,0.03,0.74,2.14,-1.09,-0.07,42.84,28.61,-18.41,4
2944352,0.64,0.03,0.73,2.06,-1.08,-0.02,42.84,28.61,-18.41,4
2944364,0.65,0.03,0.73,1.99,-1.11,-0.09,42.84,28.61,-18.41,4
2944377,0.65,0.03,0.73,2.07,-1.25,-0.25,42.84,28.61,-18.41,4
2944389,0.64,0.03,0.73,2.11,-1.26,-0.23,42.85,28.68,-18.37,4
2944399,0.64,0.03,0.73,2.15,-1.18,-0.22,42.85,28.68,-18.37,4
2944409,0.64,0.03,0.73,2.16,-1.08,-0.28,42.85,28.68,-18.37,4
2944421,0.65,0.03,0.73,2.34,-0.99,-0.48,42.85,28.68,-18.37,4
2944431,0.65,0.03,0.74,2.44,-0.96,-0.47,42.85,28.68,-18.37,4
2944441,0.65,0.02,0.74,2.39,-0.97,-0.34,42.88,28.73,-18.35,4
2944455,0.65,0.03,0.73,2.05,-1.15,-0.07,42.88,28.73,-18.35,4
2944466,0.65,0.03,0.73,1.87,-1.23,-0.01,42.88,28.73,-18.35,4
2944479,0.65,0.03,0.73,1.76,-1.24,0.35,42.88,28.73,-18.35,4
2944491,0.65,0.03,0.73,1.75,-1.11,0.49,43.03,28.66,-18.28,4
2944501,0.65,0.03,0.73,1.77,-1.07,0.45,43.03,28.66,-18.28,4
2944513,0.65,0.03,0.74,1.71,-1.05,0.19,43.03,28.66,-18.28,4
2944524,0.65,0.03,0.74,1.64,-1.05,0.18,43.03,28.66,-18.28,4
2944534,0.65,0.03,0.73,1.59,-1.02,0.14,43.03,28.66,-18.28,4
2944544,0.65,0.03,0.73,1.55,-0.97,0.03,42.98,28.59,-18.23,4
2944558,0.65,0.03,0.73,1.51,-0.92,0.02,42.98,28.59,-18.23,4
2944568,0.65,0.03,0.73,1.57,-0.96,0.08,42.98,28.59,-18.23,4
2944578,0.65,0.03,0.73,1.65,-0.99,0.15,42.98,28.59,-18.23,4
2944588,0.65,0.03,0.73,1.7,-1.0,0.17,42.99,28.51,-18.11,4
2944599,0.65,0.03,0.73,1.81,-0.96,-0.13,42.99,28.51,-18.11,4
2944610,0.65,0.03,0.73,1.69,-0.99,-0.3,42.99,28.51,-18.11,4
2944621,0.65,0.03,0.73,1.59,-0.98,-0.29,42.99,28.51,-18.11,4
2944635,0.64,0.03,0.73,1.52,-0.87,-0.24,42.99,28.51,-18.11,4
2944646,0.64,0.03,0.73,1.53,-0.95,-0.35,43.0,28.58,-17.83,4
2944657,0.65,0.03,0.73,1.6,-1.07,-0.51,43.0,28.58,-17.83,4
2944669,0.65,0.03,0.73,1.81,-1.19,-0.48,43.0,28.58,-17.83,4
2944681,0.65,0.02,0.74,1.88,-1.14,-0.28,43.0,28.58,-17.83,4
2944692,0.65,0.02,0.74,1.81,-1.16,-0.03,43.05,28.59,-17.76,4
2944703,0.64,0.03,0.73,1.61,-1.09,0.19,43.05,28.59,-17.76,4
2944715,0.65,0.03,0.73,1.63,-1.12,0.09,43.05,28.59,-17.76,4
2944726,0.65,0.03,0.73,1.77,-1.17,-0.06,43.05,28.59,-17.76,4
2944739,0.65,0.03,0.73,1.97,-1.31,-0.18,43.03,28.65,-17.87,4
2944751,0.65,0.02,0.74,1.75,-1.37,-0.01,43.03,28.65,-17.87,4
2944761,0.65,0.02,0.74,1.4,-1.31,0.28,43.03,28.65,-17.87,4
2944772,0.64,0.03,0.73,1.32,-1.13,0.55,43.03,28.65,-17.87,4
2944784,0.64,0.03,0.73,1.52,-1.09,0.35,43.03,28.65,-17.87,4
2944795,0.64,0.03,0.73,1.7,-1.11,0.06,43.01,28.7,-18.09,4
2944805,0.64,0.03,0.73,1.97,-1.24,-0.42,43.01,28.7,-18.09,4
2944816,0.65,0.03,0.74,2.06,-1.23,-0.48,43.01,28.7,-18.09,4
2944828,0.65,0.03,0.73,2.12,-1.22,-0.38,43.01,28.7,-18.09,4
2944840,0.65,0.03,0.73,2.27,-1.25,-0.36,43.02,28.76,-18.03,4
2944850,0.65,0.03,0.73,2.29,-1.29,-0.43,43.02,28.76,-18.03,4
2944862,0.65,0.02,0.73,2.23,-1.26,-0.42,43.02,28.76,-18.03,4
2944875,0.65,0.02,0.73,1.92,-1.2,-0.09,43.02,28.76,-18.03,4
2944888,0.65,0.02,0.73,1.51,-1.16,0.12,43.04,28.83,-17.94,4
2944898,0.65,0.02,0.73,1.24,-1.1,0.32,43.04,28.83,-17.94,4
2944908,0.65,0.03,0.73,1.06,-1.0,0.41,43.04,28.83,-17.94,4
2944919,0.65,0.03,0.73,1.08,-0.95,0.4,43.04,28.83,-17.94,4
2944931,0.65,0.03,0.73,1.18,-0.92,0.35,43.04,28.83,-17.94,4
2944942,0.65,0.03,0.73,1.56,-0.91,0.05,43.08,28.82,-17.88,4
2944953,0.65,0.03,0.74,1.71,-0.89,-0.11,43.08,28.82,-17.88,4
2944964,0.65,0.03,0.74,1.75,-0.91,-0.22,43.08,28.82,-17.88,4
2944977,0.65,0.02,0.74,1.65,-1.04,0.03,43.08,28.82,-17.88,4
2944989,0.65,0.02,0.74,1.47,-1.06,0.17,43.08,28.93,-17.98,4
2944999,0.65,0.03,0.73,1.35,-1.05,0.31,43.08,28.93,-17.98,4
2945011,0.65,0.03,0.73,1.34,-0.89,0.47,43.08,28.93,-17.98,4
2945022,0.65,0.03,0.73,1.37,-0.85,0.46,43.08,28.93,-17.98,4
2945033,0.65,0.03,0.73,1.5,-0.84,0.37,43.08,28.93,-17.98,4
2945044,0.65,0.03,0.74,1.57,-0.87,0.3,43.03,28.95,-17.9,4
2945056,0.65,0.03,0.73,1.42,-0.94,0.37,43.03,28.95,-17.9,4
2945067,0.65,0.03,0.73,1.42,-0.95,0.35,43.03,28.95,-17.9,4
2945078,0.65,0.03,0.73,1.48,-0.97,0.3,43.03,28.95,-17.9,4
2945091,0.65,0.03,0.73,1.66,-0.99,0.07,43.1,29.06,-18.02,4
2945103,0.65,0.03,0.73,1.69,-1.0,-0.06,43.1,29.06,-18.02,4
2945113,0.65,0.03,0.73,1.69,-0.97,-0.09,43.1,29.06,-18.02,4
2945125,0.65,0.03,0.73,1.9,-0.98,-0.17,43.1,29.06,-18.02,4
2945135,0.65,0.03,0.73,2.06,-1.02,-0.35,43.1,29.06,-18.02,4
2945145,0.65,0.03,0.73,2.21,-1.07,-0.56,43.05,29.05,-18.02,4
2945159,0.65,0.03,0.73,2.24,-1.13,-0.54,43.05,29.05,-18.02,4
2945170,0.65,0.03,0.73,2.25,-1.12,-0.4,43.05,29.05,-18.02,4
2945183,0.65,0.02,0.73,1.92,-1.06,0.11,43.05,29.05,-18.02,4
2945195,0.65,0.02,0.73,1.69,-0.97,0.39,43.18,29.0,-17.98,4
2945206,0.65,0.03,0.73,1.53,-0.92,0.47,43.18,29.0,-17.98,4
2945219,0.65,0.04,0.73,1.51,-0.8,0.31,43.18,29.0,-17.98,4
2945231,0.65,0.04,0.73,1.77,-0.77,0.04,43.18,29.0,-17.98,4
2945242,0.65,0.03,0.73,1.93,-0.81,-0.33,43.15,28.97,-17.72,4
2945253,0.65,0.03,0.74,2.11,-1.01,-0.69,43.15,28.97,-17.72,4
2945265,0.65,0.02,0.74,1.98,-1.03,-0.48,43.15,28.97,-17.72,4
2945278,0.65,0.02,0.74,1.71,-0.83,0.27,43.15,28.97,-17.72,4
2945289,0.65,0.03,0.73,1.61,-0.76,0.42,43.14,29.02,-17.83,4
2945301,0.65,0.03,0.73,1.62,-0.71,0.34,43.14,29.02,-17.83,4
2945312,0.65,0.03,0.73,1.83,-0.74,-0.16,43.14,29.02,-17.83,4
2945322,0.65,0.03,0.73,1.86,-0.8,-0.22,43.14,29.02,-17.83,4
2945334,0.65,0.03,0.73,1.77,-0.77,-0.04,43.14,29.02,-17.83,4
2945345,0.65,0.03,0.73,1.65,-0.71,0.23,43.16,29.01,-17.88,4
2945357,0.65,0.03,0.73,1.4,-0.59,0.49,43.16,29.01,-17.88,4
2945368,0.65,0.03,0.73,1.44,-0.59,0.49,43.16,29.01,-17.88,4
2945380,0.65,0.03,0.73,1.63,-0.55,0.34,43.16,29.01,-17.88,4
2945392,0.65,0.03,0.73,1.75,-0.55,0.28,43.19,29.02,-18.06,4
2945403,0.65,0.03,0.73,1.8,-0.59,0.26,43.19,29.02,-18.06,4
2945417,0.65,0.03,0.73,1.58,-0.58,0.35,43.19,29.02,-18.06,4
2945428,0.65,0.03,0.73,1.43,-0.53,0.57,43.19,29.02,-18.06,4
2945439,0.65,0.03,0.73,1.4,-0.4,0.78,43.23,29.07,-18.07,4
2945451,0.65,0.03,0.73,1.48,0.11,0.82,43.23,29.07,-18.07,4
2945461,0.65,0.03,0.73,1.46,0.42,0.68,43.23,29.07,-18.07,4
2945472,0.65,0.03,0.73,1.56,0.54,0.55,43.23,29.07,-18.07,4
2945482,0.65,0.03,0.73,1.59,0.48,0.42,43.23,29.07,-18.07,4
2945494,0.65,0.03,0.73,1.22,0.3,0.34,43.34,29.03,-18.01,4
2945506,0.65,0.03,0.73,1.21,0.29,0.36,43.34,29.03,-18.01,4
2945518,0.65,0.04,0.73,1.46,0.19,0.17,43.34,29.03,-18.01,4
2945529,0.65,0.04,0.73,1.69,0.1,-0.06,43.34,29.03,-18.01,4
2945539,0.65,0.03,0.73,1.88,-0.02,-0.31,43.3,29.04,-17.74,4
2945552,0.65,0.03,0.73,1.86,-0.4,-0.46,43.3,29.04,-17.74,4
2945563,0.65,0.03,0.73,1.77,-0.47,-0.23,43.3,29.04,-17.74,4
2945574,0.65,0.03,0.73,1.7,-0.52,-0.01,43.3,29.04,-17.74,4
2945585,0.65,0.03,0.73,1.6,-0.58,0.12,43.32,29.03,-17.91,4
2945597,0.65,0.03,0.73,1.71,-0.62,0.07,43.32,29.03,-17.91,4
2945609,0.65,0.04,0.73,1.94,-0.54,-0.17,43.32,29.03,-17.91,4
2945621,0.65,0.03,0.73,2.22,-0.6,-0.7,43.32,29.03,-17.91,4
2945632,0.65,0.03,0.73,2.13,-0.7,-0.76,43.32,29.03,-17.91,4
2945643,0.65,0.02,0.73,2.01,-0.76,-0.64,43.2,29.0,-17.65,4
2945653,0.65,0.02,0.73,1.78,-0.85,-0.39,43.2,29.0,-17.65,4
2945663,0.65,0.03,0.73,1.47,-0.92,-0.11,43.2,29.0,-17.65,4
2945674,0.65,0.03,0.73,1.46,-0.95,0.15,43.2,29.0,-17.65,4
2945687,0.65,0.03,0.73,1.51,-1.05,0.05,43.19,28.93,-17.5,4
2945700,0.65,0.03,0.73,1.6,-1.12,0.02,43.19,28.93,-17.5,4
2945711,0.65,0.03,0.73,1.65,-1.02,-0.02,43.19,28.93,-17.5,4
2945724,0.65,0.03,0.73,1.9,-0.98,-0.24,43.19,28.93,-17.5,4
2945736,0.65,0.03,0.73,2.04,-0.98,-0.43,43.28,28.94,-17.43,4
2945746,0.65,0.03,0.73,2.0,-0.94,-0.71,43.28,28.94,-17.43,4
2945756,0.65,0.03,0.73,2.03,-0.96,-0.85,43.28,28.94,-17.43,4
2945769,0.65,0.03,0.73,1.96,-0.77,-0.39,43.28,28.94,-17.43,4
2945781,0.65,0.02,0.73,1.86,-0.68,-0.2,43.28,28.94,-17.43,4
2945791,0.65,0.03,0.73,1.72,-0.68,-0.07,43.28,28.92,-17.19,4
2945803,0.65,0.03,0.73,1.56,-0.67,0.1,43.28,28.92,-17.19,4
2945815,0.65,0.03,0.73,1.73,-0.61,0.05,43.28,28.92,-17.19,4
2945825,0.65,0.03,0.73,1.83,-0.57,-0.06,43.28,28.92,-17.19,4
2945836,0.65,0.03,0.73,1.92,-0.57,-0.05,43.29,28.95,-17.17,4
2945848,0.65,0.03,0.73,1.9,-0.59,-0.01,43.29,28.95,-17.17,4
2945860,0.65,0.03,0.73,1.73,-0.56,0.06,43.29,28.95,-17.17,4
2945871,0.65,0.03,0.73,1.49,-0.44,0.58,43.29,28.95,-17.17,4
2945883,0.65,0.03,0.73,1.48,-0.4,0.66,43.29,28.95,-17.17,4
2945894,0.65,0.03,0.73,1.45,-0.43,0.58,43.3,28.98,-17.07,4
2945904,0.65,0.03,0.73,1.79,-0.35,0.21,43.3,28.98,-17.07,4
2945915,0.65,0.03,0.73,2.0,-0.36,-0.05,43.3,28.98,-17.07,4
