time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
3497402,0.69,0.26,-0.66,15.14,6.43,6.87,33.9,18.55,37.47,4
3497414,0.69,0.26,-0.67,18.01,9.82,8.51,33.9,18.55,37.47,4
3497424,0.68,0.26,-0.67,20.58,12.67,9.77,33.9,18.55,37.47,4
3497437,0.66,0.27,-0.67,23.83,15.21,12.05,33.9,18.55,37.47,4
3497448,0.66,0.27,-0.67,24.69,14.32,14.22,33.9,18.28,37.54,4
3497458,0.65,0.27,-0.66,25.45,12.96,16.34,33.9,18.28,37.54,4
3497471,0.66,0.28,-0.66,28.32,9.25,21.5,33.9,18.28,37.54,4
3497481,0.65,0.29,-0.66,31.29,6.77,24.82,33.9,18.28,37.54,4
3497491,0.65,0.28,-0.66,35.55,4.29,28.42,33.9,18.28,37.54,4
3497501,0.64,0.28,-0.65,40.54,1.34,31.79,33.65,17.69,37.8,4
3497515,0.62,0.27,-0.63,54.03,-5.22,41.24,33.65,17.69,37.8,4
3497525,0.64,0.28,-0.65,58.62,-8.77,46.99,33.65,17.69,37.8,4
3497536,0.68,0.33,-0.66,54.37,-10.43,49.48,33.65,17.69,37.8,4
3497548,0.72,0.41,-0.67,34.75,-12.85,37.69,33.71,16.69,38.03,4
3497559,0.71,0.43,-0.66,24.78,-12.93,30.47,33.71,16.69,38.03,4
3497571,0.69,0.43,-0.66,16.18,-9.85,23.64,33.71,16.69,38.03,4
3497583,0.69,0.43,-0.67,4.62,-4.22,12.15,33.71,16.69,38.03,4
3497593,0.68,0.43,-0.67,1.87,-4.03,7.86,33.71,16.69,38.03,4
3497604,0.68,0.42,-0.67,0.1,-3.6,4.23,33.89,15.64,38.01,4
3497617,0.68,0.4,-0.65,-1.53,-1.99,-0.59,33.89,15.64,38.01,4
3497629,0.68,0.38,-0.64,-1.43,-0.64,-1.73,33.89,15.64,38.01,4
3497643,0.68,0.38,-0.6,-3.33,5.22,-1.79,33.89,15.64,38.01,4
3497654,0.68,0.37,-0.58,-6.43,9.64,-0.71,33.94,14.97,37.92,4
3497665,0.67,0.36,-0.57,-10.75,14.77,0.96,33.94,14.97,37.92,4
3497677,0.67,0.34,-0.57,-21.99,26.98,4.17,33.94,14.97,37.92,4
3497689,0.68,0.34,-0.6,-28.26,33.14,5.77,33.94,14.97,37.92,4
3497700,0.68,0.34,-0.64,-33.92,37.93,8.78,33.89,14.48,38.09,4
3497712,0.64,0.34,-0.72,-38.5,42.19,17.11,33.89,14.48,38.09,4
3497723,0.61,0.34,-0.75,-36.25,41.95,20.24,33.89,14.48,38.09,4
3497736,0.58,0.34,-0.76,-25.76,37.0,20.76,33.89,14.48,38.09,4
3497748,0.56,0.37,-0.77,-20.48,33.39,18.46,33.37,14.53,38.24,4
3497758,0.56,0.39,-0.76,-16.64,29.98,16.11,33.37,14.53,38.24,4
3497768,0.57,0.4,-0.75,-14.38,28.44,14.2,33.37,14.53,38.24,4
3497778,0.59,0.4,-0.75,-14.57,29.36,11.49,33.37,14.53,38.24,4
3497789,0.6,0.37,-0.75,-15.93,30.54,11.61,33.37,14.53,38.24,4
3497801,0.6,0.36,-0.76,-16.13,32.13,12.55,32.76,14.54,38.28,4
3497813,0.58,0.36,-0.77,-11.14,36.17,15.12,32.76,14.54,38.28,4
3497824,0.55,0.35,-0.77,-7.49,38.6,15.33,32.76,14.54,38.28,4
3497835,0.53,0.35,-0.77,-4.34,39.91,14.67,32.76,14.54,38.28,4
3497846,0.52,0.36,-0.77,-2.27,40.47,13.17,32.02,14.71,38.62,4
3497858,0.51,0.36,-0.8,1.74,40.98,9.21,32.02,14.71,38.62,4
3497868,0.51,0.36,-0.82,4.56,40.51,7.91,32.02,14.71,38.62,4
3497878,0.5,0.36,-0.84,8.67,40.03,7.74,32.02,14.71,38.62,4
3497889,0.48,0.37,-0.85,14.82,39.98,7.59,32.02,14.71,38.62,4
3497902,0.46,0.38,-0.85,30.0,39.22,3.45,31.14,14.65,39.21,4
3497913,0.45,0.39,-0.84,35.88,37.83,-0.19,31.14,14.65,39.21,4
3497927,0.46,0.41,-0.79,39.34,35.25,-8.57,31.14,14.65,39.21,4
3497938,0.48,0.41,-0.77,36.94,34.71,-12.23,31.14,14.65,39.21,4
3497949,0.51,0.41,-0.76,32.35,34.67,-14.36,30.0,14.34,39.59,4
3497961,0.54,0.37,-0.77,22.44,34.79,-10.72,30.0,14.34,39.59,4
3497972,0.54,0.37,-0.77,19.08,34.96,-5.74,30.0,14.34,39.59,4
3497983,0.53,0.37,-0.77,16.54,35.02,-0.18,30.0,14.34,39.59,4
3497993,0.52,0.37,-0.77,10.19,34.98,10.9,30.0,14.34,39.59,4
3498005,0.49,0.38,-0.76,6.18,34.43,16.05,28.84,13.98,40.14,4
3498017,0.47,0.39,-0.77,2.05,33.49,20.27,28.84,13.98,40.14,4
3498028,0.44,0.4,-0.78,-3.83,30.61,24.67,28.84,13.98,40.14,4
3498039,0.38,0.41,-0.8,-4.87,28.61,24.02,28.84,13.98,40.14,4
3498050,0.37,0.42,-0.82,-4.69,25.87,21.46,27.68,13.83,40.56,4
3498060,0.36,0.42,-0.82,-4.04,22.46,17.72,27.68,13.83,40.56,4
3498070,0.36,0.41,-0.83,-2.94,14.21,10.16,27.68,13.83,40.56,4
3498082,0.39,0.4,-0.83,-2.2,10.62,7.51,27.68,13.83,40.56,4
3498093,0.4,0.39,-0.82,-1.16,8.39,6.17,27.68,13.83,40.56,4
3498105,0.41,0.39,-0.82,-0.15,8.23,6.49,26.54,13.64,41.11,4
3498116,0.42,0.4,-0.8,-1.06,9.53,7.36,26.54,13.64,41.11,4
3498127,0.42,0.4,-0.79,-3.17,10.98,8.35,26.54,13.64,41.11,4
3498141,0.42,0.4,-0.79,-10.75,13.25,10.5,26.54,13.64,41.11,4
3498152,0.41,0.4,-0.81,-15.28,13.96,11.95,25.67,13.54,41.43,4
3498163,0.4,0.39,-0.83,-19.39,14.01,13.43,25.67,13.54,41.43,4
3498175,0.37,0.39,-0.86,-24.44,11.38,14.69,25.67,13.54,41.43,4
3498187,0.36,0.39,-0.88,-24.77,8.74,13.98,25.67,13.54,41.43,4
3498198,0.36,0.39,-0.89,-24.02,5.83,12.58,24.74,13.63,41.71,4
3498210,0.36,0.39,-0.89,-21.62,-0.16,9.29,24.74,13.63,41.71,4
3498220,0.36,0.39,-0.89,-19.78,-2.4,7.82,24.74,13.63,41.71,4
3498230,0.36,0.39,-0.89,-17.39,-3.5,6.63,24.74,13.63,41.71,4
3498240,0.36,0.39,-0.88,-14.7,-3.4,5.63,24.74,13.63,41.71,4
3498253,0.36,0.39,-0.87,-10.01,-2.29,3.21,24.07,14.02,42.0,4
3498263,0.36,0.38,-0.86,-9.03,-2.5,1.86,24.07,14.02,42.0,4
3498273,0.37,0.38,-0.85,-9.48,-3.35,0.73,24.07,14.02,42.0,4
3498283,0.37,0.37,-0.85,-10.86,-4.8,0.05,24.07,14.02,42.0,4
3498293,0.38,0.37,-0.86,-12.11,-6.58,-0.19,24.07,14.02,42.0,4
3498306,0.36,0.36,-0.87,-12.14,-9.93,-0.45,23.58,14.14,42.37,4
3498316,0.36,0.36,-0.87,-11.19,-11.44,-0.99,23.58,14.14,42.37,4
3498328,0.36,0.36,-0.87,-8.4,-13.09,-1.99,23.58,14.14,42.37,4
3498339,0.38,0.36,-0.86,-7.44,-14.12,-2.54,23.58,14.14,42.37,4
3498350,0.38,0.35,-0.86,-7.21,-16.28,-3.05,23.28,14.56,42.42,4
3498364,0.39,0.35,-0.86,-9.92,-25.01,-3.8,23.28,14.56,42.42,4
3498376,0.39,0.35,-0.86,-12.19,-30.46,-3.78,23.28,14.56,42.42,4
3498388,0.4,0.34,-0.86,-14.44,-38.94,-4.0,23.28,14.56,42.42,4
3498400,0.41,0.34,-0.85,-14.08,-40.3,-4.32,23.19,14.85,42.65,4
3498411,0.42,0.35,-0.84,-13.48,-39.59,-4.55,23.19,14.85,42.65,4
3498421,0.44,0.35,-0.83,-13.48,-37.81,-4.57,23.19,14.85,42.65,4
3498433,0.45,0.34,-0.82,-16.67,-35.48,-3.89,23.19,14.85,42.65,4
3498445,0.46,0.33,-0.83,-18.12,-34.84,-3.13,23.52,15.21,42.52,4
3498459,0.46,0.32,-0.84,-15.58,-32.31,-1.56,23.52,15.21,42.52,4
3498471,0.45,0.32,-0.84,-12.51,-29.45,-1.0,23.52,15.21,42.52,4
3498484,0.46,0.33,-0.83,-7.29,-22.22,-0.94,23.52,15.21,42.52,4
3498495,0.46,0.32,-0.82,-6.34,-19.49,-1.79,24.2,15.77,42.26,4
3498507,0.47,0.32,-0.83,-6.41,-17.77,-2.15,24.2,15.77,42.26,4
3498519,0.47,0.31,-0.85,-6.25,-15.44,-1.99,24.2,15.77,42.26,4
3498531,0.47,0.31,-0.85,-5.03,-14.99,-1.5,24.2,15.77,42.26,4
3498545,0.47,0.3,-0.85,-1.56,-15.46,-2.19,24.74,16.15,42.06,4
3498557,0.48,0.3,-0.84,0.06,-16.33,-2.35,24.74,16.15,42.06,4
3498571,0.49,0.31,-0.82,0.64,-17.66,-1.58,24.74,16.15,42.06,4
3498581,0.49,0.31,-0.82,-0.28,-18.62,-1.5,24.74,16.15,42.06,4
3498591,0.49,0.31,-0.82,-1.43,-19.81,-2.04,24.74,16.15,42.06,4
3498602,0.49,0.31,-0.82,-2.2,-21.75,-2.48,25.27,16.52,41.69,4
3498614,0.5,0.3,-0.82,-2.03,-24.1,-3.39,25.27,16.52,41.69,4
3498625,0.5,0.3,-0.82,-1.06,-24.25,-3.51,25.27,16.52,41.69,4
3498639,0.52,0.31,-0.81,0.47,-23.82,-2.39,25.27,16.52,41.69,4
3498650,0.52,0.31,-0.8,1.16,-22.32,-1.91,25.97,16.91,41.35,4
3498661,0.52,0.3,-0.8,2.24,-20.37,-1.79,25.97,16.91,41.35,4
3498674,0.52,0.3,-0.79,4.29,-16.12,-1.71,25.97,16.91,41.35,4
3498684,0.52,0.29,-0.79,4.96,-14.95,-1.66,25.97,16.91,41.35,4
3498695,0.53,0.29,-0.78,5.05,-14.37,-1.53,26.47,17.2,41.27,4
3498705,0.53,0.29,-0.78,4.64,-14.16,-1.36,26.47,17.2,41.27,4
3498717,0.53,0.29,-0.77,2.9,-13.06,-1.5,26.47,17.2,41.27,4
3498727,0.53,0.3,-0.77,2.33,-12.3,-1.43,26.47,17.2,41.27,4
3498737,0.53,0.3,-0.77,1.89,-11.34,-1.54,26.47,17.2,41.27,4
3498748,0.53,0.3,-0.78,1.54,-10.13,-1.73,27.2,17.4,40.97,4
3498760,0.54,0.3,-0.78,1.25,-7.7,-1.81,27.2,17.4,40.97,4
3498770,0.54,0.29,-0.79,1.35,-6.81,-1.67,27.2,17.4,40.97,4
3498780,0.54,0.29,-0.79,1.51,-6.26,-1.42,27.2,17.4,40.97,4
3498790,0.55,0.29,-0.79,1.8,-5.92,-1.15,27.2,17.4,40.97,4
3498803,0.55,0.3,-0.79,2.5,-5.23,-0.48,27.74,17.45,40.8,4
3498813,0.55,0.3,-0.79,2.66,-4.74,-0.23,27.74,17.45,40.8,4
3498823,0.55,0.3,-0.79,2.68,-4.31,-0.07,27.74,17.45,40.8,4
3498833,0.54,0.3,-0.79,2.6,-3.99,0.0,27.74,17.45,40.8,4
3498845,0.54,0.31,-0.79,2.09,-3.51,-0.22,28.11,17.44,40.62,4
3498855,0.54,0.31,-0.79,1.76,-3.31,-0.28,28.11,17.44,40.62,4
3498866,0.54,0.3,-0.79,1.63,-3.12,-0.3,28.11,17.44,40.62,4
3498880,0.54,0.3,-0.79,2.22,-2.92,-0.22,28.11,17.44,40.62,4
3498892,0.54,0.3,-0.79,2.74,-2.98,-0.04,28.11,17.44,40.62,4
3498904,0.54,0.3,-0.79,4.06,-3.29,0.08,28.63,17.51,40.54,4
3498915,0.54,0.3,-0.78,4.45,-3.28,-0.05,28.63,17.51,40.54,4
3498925,0.54,0.3,-0.78,4.64,-3.19,-0.24,28.63,17.51,40.54,4
3498935,0.54,0.3,-0.77,4.56,-3.08,-0.51,28.63,17.51,40.54,4
3498947,0.54,0.3,-0.77,3.37,-2.88,-0.99,28.8,17.51,40.27,4
3498958,0.55,0.3,-0.78,2.49,-2.81,-0.8,28.8,17.51,40.27,4
3498968,0.55,0.3,-0.79,2.04,-2.59,-0.27,28.8,17.51,40.27,4
3498978,0.54,0.3,-0.79,2.41,-2.3,0.14,28.8,17.51,40.27,4
3498988,0.54,0.3,-0.79,3.38,-2.28,0.05,28.8,17.51,40.27,4
3499001,0.55,0.31,-0.78,4.57,-2.7,-0.64,28.96,17.66,39.92,4
3499011,0.55,0.31,-0.78,4.32,-2.63,-0.64,28.96,17.66,39.92,4
3499021,0.55,0.31,-0.78,3.89,-2.17,-0.57,28.96,17.66,39.92,4
3499031,0.55,0.31,-0.77,3.57,-1.7,-0.48,28.96,17.66,39.92,4
3499044,0.55,0.31,-0.77,2.62,-1.08,-0.74,29.22,17.62,39.71,4
3499054,0.55,0.31,-0.78,1.68,-1.09,-0.96,29.22,17.62,39.71,4
3499064,0.56,0.3,-0.79,0.95,-1.31,-0.81,29.22,17.62,39.71,4
3499074,0.55,0.3,-0.8,0.99,-1.33,-0.24,29.22,17.62,39.71,4
3499085,0.55,0.3,-0.8,3.33,-0.81,0.68,29.22,17.62,39.71,4
3499096,0.54,0.3,-0.79,4.58,-0.98,0.65,29.32,17.69,39.72,4
3499108,0.54,0.31,-0.78,5.23,-1.36,0.3,29.32,17.69,39.72,4
3499120,0.55,0.3,-0.77,4.49,-2.02,-0.59,29.32,17.69,39.72,4
3499131,0.56,0.3,-0.77,3.36,-2.17,-0.92,29.32,17.69,39.72,4
3499145,0.56,0.3,-0.77,1.38,-1.9,-0.2,29.39,17.66,40.04,4
3499156,0.56,0.3,-0.78,1.35,-1.34,0.36,29.39,17.66,40.04,4
3499168,0.56,0.3,-0.78,2.05,-0.95,0.48,29.39,17.66,40.04,4
3499180,0.55,0.3,-0.77,3.31,-0.92,-0.13,29.39,17.66,40.04,4
3499192,0.55,0.31,-0.76,2.98,-0.91,-0.36,29.39,17.66,40.04,4
3499203,0.55,0.3,-0.76,2.15,-0.84,-0.47,29.45,17.7,40.1,4
3499215,0.55,0.31,-0.77,1.15,-0.32,-0.56,29.45,17.7,40.1,4
3499225,0.55,0.31,-0.78,1.48,0.59,-0.44,29.45,17.7,40.1,4
3499235,0.55,0.3,-0.79,2.14,1.82,-0.1,29.45,17.7,40.1,4
3499246,0.55,0.3,-0.79,2.74,2.75,0.35,29.48,17.73,40.15,4
3499257,0.55,0.31,-0.79,4.04,1.99,0.59,29.48,17.73,40.15,4
3499269,0.55,0.31,-0.79,4.45,1.42,0.7,29.48,17.73,40.15,4
3499281,0.55,0.32,-0.78,4.39,2.02,1.38,29.48,17.73,40.15,4
3499292,0.55,0.32,-0.78,3.99,2.36,1.66,29.48,17.73,40.15,4
3499303,0.54,0.32,-0.78,3.41,2.21,1.61,29.44,17.64,39.91,4
3499313,0.54,0.32,-0.78,2.67,1.63,1.23,29.44,17.64,39.91,4
3499326,0.54,0.32,-0.79,1.26,0.28,0.39,29.44,17.64,39.91,4
3499336,0.54,0.32,-0.79,1.13,0.23,0.29,29.44,17.64,39.91,4
3499347,0.54,0.31,-0.79,1.38,0.38,0.24,29.35,17.63,39.72,4
3499360,0.54,0.31,-0.79,1.79,-0.23,-0.22,29.35,17.63,39.72,4
3499372,0.54,0.31,-0.79,1.47,-1.13,-0.6,29.35,17.63,39.72,4
3499382,0.54,0.31,-0.79,0.97,-2.09,-0.94,29.35,17.63,39.72,4
3499392,0.55,0.31,-0.79,0.83,-2.44,-1.06,29.35,17.63,39.72,4
3499405,0.55,0.31,-0.78,1.82,-0.98,-0.62,29.44,17.52,39.68,4
3499415,0.54,0.31,-0.78,2.43,-0.33,-0.5,29.44,17.52,39.68,4
3499425,0.54,0.31,-0.78,2.7,-0.21,-0.63,29.44,17.52,39.68,4
3499438,0.54,0.31,-0.78,1.32,-0.7,-0.96,29.44,17.52,39.68,4
3499449,0.54,0.31,-0.79,0.4,-1.24,-0.83,29.41,17.52,39.68,4
3499462,0.54,0.3,-0.79,1.15,-1.09,-0.39,29.41,17.52,39.68,4
3499473,0.54,0.3,-0.79,2.25,-0.7,-0.2,29.41,17.52,39.68,4
3499483,0.54,0.31,-0.78,2.94,-0.67,-0.11,29.41,17.52,39.68,4
3499494,0.55,0.31,-0.78,2.86,-0.94,0.02,29.42,17.64,39.47,4
3499505,0.55,0.31,-0.78,1.69,-1.46,0.66,29.42,17.64,39.47,4
3499516,0.54,0.31,-0.79,1.62,-1.52,0.8,29.42,17.64,39.47,4
3499526,0.54,0.31,-0.79,1.91,-1.64,0.7,29.42,17.64,39.47,4
3499536,0.54,0.31,-0.78,2.03,-1.86,0.48,29.42,17.64,39.47,4
3499546,0.54,0.31,-0.78,1.7,-2.11,0.21,29.4,17.69,39.66,4
3499558,0.55,0.31,-0.78,0.27,-2.27,-0.05,29.4,17.69,39.66,4
3499570,0.55,0.31,-0.79,0.13,-2.08,0.3,29.4,17.69,39.66,4
3499583,0.54,0.31,-0.79,2.22,-1.62,0.79,29.4,17.69,39.66,4
3499594,0.54,0.31,-0.78,3.46,-1.74,0.67,29.37,17.77,39.67,4
3499606,0.54,0.31,-0.77,3.99,-1.84,0.38,29.37,17.77,39.67,4
3499618,0.54,0.31,-0.76,2.49,-1.62,-0.39,29.37,17.77,39.67,4
3499629,0.55,0.31,-0.77,1.29,-1.42,-0.61,29.37,17.77,39.67,4
3499643,0.55,0.31,-0.78,0.64,-0.1,-0.12,29.33,17.69,39.57,4
3499655,0.55,0.31,-0.79,1.53,0.92,0.25,29.33,17.69,39.57,4
3499666,0.54,0.31,-0.79,2.58,1.47,0.41,29.33,17.69,39.57,4
3499678,0.54,0.31,-0.78,3.57,0.88,0.38,29.33,17.69,39.57,4
3499689,0.55,0.31,-0.78,3.4,0.62,0.35,29.33,17.69,39.57,4
