time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
1538622,-0.0,0.91,0.35,2.01,-1.02,0.1,11.49,-27.91,8.58,2
1538633,-0.0,0.91,0.35,2.28,-1.09,0.12,11.49,-27.82,8.59,2
1538644,-0.0,0.9,0.36,2.52,-1.09,0.13,11.49,-27.82,8.59,2
1538656,-0.0,0.9,0.36,2.32,-1.02,0.1,11.49,-27.82,8.59,2
1538668,-0.0,0.9,0.36,2.09,-1.06,0.13,11.49,-27.82,8.59,2
1538681,-0.0,0.9,0.36,1.63,-1.1,0.14,11.49,-27.82,8.59,2
1538693,-0.0,0.9,0.36,1.44,-1.05,0.12,11.52,-27.83,8.59,2
1538703,-0.0,0.9,0.36,1.23,-0.95,0.09,11.52,-27.83,8.59,2
1538713,-0.0,0.91,0.35,1.26,-0.96,0.1,11.52,-27.83,8.59,2
1538723,-0.0,0.91,0.36,1.63,-1.04,0.16,11.52,-27.83,8.59,2
1538736,-0.0,0.91,0.36,1.74,-1.13,0.15,11.4,-27.87,8.92,2
1538746,-0.0,0.9,0.36,1.86,-1.15,0.16,11.4,-27.87,8.92,2
1538758,-0.0,0.9,0.36,1.99,-1.15,0.13,11.4,-27.87,8.92,2
1538769,-0.0,0.9,0.36,2.13,-1.1,0.13,11.4,-27.87,8.92,2
1538782,-0.0,0.91,0.36,2.28,-1.04,0.11,11.31,-27.8,8.93,2
1538794,-0.0,0.91,0.36,2.4,-1.04,0.11,11.31,-27.8,8.93,2
1538805,-0.0,0.91,0.36,2.34,-0.97,0.09,11.31,-27.8,8.93,2
1538818,-0.0,0.91,0.36,2.0,-0.95,0.11,11.31,-27.8,8.93,2
1538829,-0.0,0.9,0.36,1.76,-1.03,0.11,11.31,-27.8,8.93,2
1538840,-0.0,0.9,0.36,1.52,-1.06,0.12,11.34,-27.87,9.0,2
1538852,-0.0,0.9,0.36,1.06,-1.01,0.03,11.34,-27.87,9.0,2
1538863,-0.0,0.9,0.36,0.99,-1.07,0.09,11.34,-27.87,9.0,2
1538875,-0.0,0.9,0.36,1.01,-1.1,0.07,11.34,-27.87,9.0,2
1538887,-0.0,0.9,0.36,1.16,-1.14,0.08,11.34,-27.95,8.86,2
1538898,-0.0,0.91,0.36,1.2,-1.15,0.09,11.34,-27.95,8.86,2
1538909,-0.0,0.91,0.36,1.31,-1.15,0.11,11.34,-27.95,8.86,2
1538923,-0.0,0.9,0.36,1.46,-1.12,0.15,11.34,-27.95,8.86,2
1538934,-0.0,0.9,0.36,1.38,-1.12,0.16,11.4,-28.06,8.94,2
1538945,-0.0,0.9,0.35,1.26,-1.1,0.12,11.4,-28.06,8.94,2
1538957,-0.0,0.9,0.36,1.36,-1.0,0.09,11.4,-28.06,8.94,2
1538969,-0.0,0.91,0.35,1.44,-1.01,0.1,11.4,-28.06,8.94,2
1538982,-0.0,0.91,0.35,2.03,-0.99,0.07,11.43,-28.15,9.14,2
1538994,-0.0,0.91,0.35,2.4,-1.03,0.06,11.43,-28.15,9.14,2
1539007,-0.0,0.9,0.36,2.72,-0.99,0.1,11.43,-28.15,9.14,2
1539018,-0.0,0.9,0.36,2.54,-1.03,0.09,11.43,-28.15,9.14,2
1539028,-0.0,0.9,0.36,2.18,-1.07,0.07,11.43,-28.15,9.14,2
1539039,-0.0,0.9,0.36,1.81,-1.09,0.09,11.32,-28.07,9.13,2
1539050,-0.0,0.9,0.36,1.22,-1.09,0.05,11.32,-28.07,9.13,2
1539061,-0.0,0.9,0.36,1.02,-1.09,0.02,11.32,-28.07,9.13,2
1539071,-0.0,0.91,0.36,0.96,-1.08,0.05,11.32,-28.07,9.13,2
1539082,-0.0,0.9,0.36,0.96,-1.07,0.06,11.26,-28.22,9.03,2
1539093,-0.0,0.9,0.36,1.04,-1.03,0.07,11.26,-28.22,9.03,2
1539104,-0.0,0.9,0.36,1.04,-1.02,0.04,11.26,-28.22,9.03,2
1539114,-0.0,0.9,0.36,1.07,-1.02,0.05,11.26,-28.22,9.03,2
1539125,-0.0,0.9,0.36,1.06,-1.03,0.06,11.26,-28.22,9.03,2
1539138,-0.0,0.91,0.35,1.13,-1.08,0.01,11.37,-28.18,9.03,2
1539150,-0.0,0.91,0.35,1.34,-1.07,-0.0,11.37,-28.18,9.03,2
1539164,-0.0,0.9,0.36,1.7,-1.08,0.05,11.37,-28.18,9.03,2
