time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
454011,0.01,-0.03,0.99,2.92,-4.35,2.93,8.92,-5.59,-29.16,0
454024,0.01,-0.03,0.99,2.86,-4.45,3.13,8.91,-5.56,-29.28,0
454034,0.01,-0.03,0.99,2.93,-4.53,3.19,8.91,-5.56,-29.28,0
454047,0.01,-0.03,0.98,3.4,-4.37,2.82,8.91,-5.56,-29.28,0
454059,0.0,-0.03,0.98,3.49,-4.24,2.37,8.91,-5.56,-29.28,0
454074,0.0,-0.02,0.98,3.21,-3.95,1.2,8.81,-5.65,-29.27,0
454085,0.0,-0.02,0.99,2.86,-3.68,0.53,8.81,-5.65,-29.27,0
454096,0.0,-0.02,0.99,2.66,-3.4,-0.08,8.81,-5.65,-29.27,0
454108,0.0,-0.03,0.99,2.97,-3.33,-0.87,8.81,-5.65,-29.27,0
454120,0.0,-0.03,0.99,3.42,-3.5,-0.93,8.81,-5.65,-29.27,0
454132,0.0,-0.03,0.99,3.5,-3.54,-0.76,8.84,-5.66,-29.42,0
454143,0.0,-0.03,0.98,2.81,-3.43,-0.78,8.84,-5.66,-29.42,0
454155,0.0,-0.03,0.97,1.76,-3.38,-0.97,8.84,-5.66,-29.42,0
454166,0.0,-0.02,0.97,-0.54,-3.29,-1.74,8.84,-5.66,-29.42,0
454178,0.0,-0.02,0.98,-1.47,-3.32,-2.14,8.77,-5.5,-29.23,0
454190,-0.01,-0.02,0.98,-2.45,-3.1,-2.49,8.77,-5.5,-29.23,0
454202,-0.0,-0.02,0.98,-4.62,-0.5,-3.06,8.77,-5.5,-29.23,0
454213,0.0,-0.01,0.97,-5.92,0.79,-3.85,8.77,-5.5,-29.23,0
454224,0.01,-0.0,0.97,-6.9,1.18,-4.66,8.69,-5.31,-29.31,0
454236,0.01,-0.01,0.97,-7.02,1.07,-5.14,8.69,-5.31,-29.31,0
454248,0.0,-0.01,0.97,-6.07,1.2,-4.8,8.69,-5.31,-29.31,0
454262,0.01,-0.0,0.97,-2.88,1.16,-3.78,8.69,-5.31,-29.31,0
454274,0.01,-0.0,0.97,-1.25,0.85,-3.31,8.72,-5.46,-29.18,0
454285,0.01,-0.0,0.96,0.32,0.19,-2.81,8.72,-5.46,-29.18,0
454297,0.01,-0.01,0.97,1.74,-0.95,-2.31,8.72,-5.46,-29.18,0
454308,0.01,-0.02,0.97,1.52,-0.85,-2.3,8.72,-5.46,-29.18,0
454322,0.01,-0.03,0.96,0.19,0.08,-2.35,8.72,-5.46,-29.18,0
454333,0.01,-0.03,0.95,-0.48,0.26,-2.37,8.65,-5.4,-29.06,0
454345,0.01,-0.03,0.95,-0.96,0.14,-2.34,8.65,-5.4,-29.06,0
454357,0.01,-0.03,0.95,-1.0,-0.93,-2.2,8.65,-5.4,-29.06,0
454369,0.0,-0.04,0.95,-0.7,-1.61,-2.2,8.65,-5.4,-29.06,0
454382,-0.0,-0.05,0.97,0.59,-2.81,-1.94,8.64,-5.45,-29.23,0
454394,-0.01,-0.05,0.97,1.26,-3.34,-1.68,8.64,-5.45,-29.23,0
454408,-0.01,-0.06,0.98,2.14,-3.95,-0.79,8.64,-5.45,-29.23,0
454420,-0.02,-0.06,0.98,2.07,-3.89,-0.31,8.64,-5.45,-29.23,0
454431,-0.02,-0.06,0.99,1.63,-3.73,0.11,8.62,-5.6,-29.23,0
454443,-0.02,-0.05,1.0,0.3,-2.92,0.69,8.62,-5.6,-29.23,0
454455,-0.02,-0.04,1.0,-0.26,-2.37,0.78,8.62,-5.6,-29.23,0
454469,-0.02,-0.02,1.01,-0.52,-1.29,1.05,8.62,-5.6,-29.23,0
454480,-0.01,-0.01,1.01,-0.19,-0.95,1.31,8.5,-5.55,-29.19,0
454494,-0.0,0.01,0.99,-0.2,-0.88,1.07,8.5,-5.55,-29.19,0
