time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
91387,0.05,0.03,0.97,1.47,-0.38,-0.36,25.26,29.97,-30.1,0
91399,0.06,0.03,0.98,2.54,0.06,-0.46,25.26,29.97,-30.1,0
91411,0.06,0.02,0.98,2.65,-0.07,-0.4,25.26,29.97,-30.1,0
91424,0.06,0.02,0.98,2.1,-0.79,-0.11,25.28,29.9,-29.99,0
91436,0.06,0.03,0.98,1.86,-1.09,0.07,25.28,29.9,-29.99,0
91447,0.06,0.02,0.98,1.75,-1.04,0.16,25.28,29.9,-29.99,0
91459,0.05,0.02,0.98,1.69,-0.7,0.26,25.28,29.9,-29.99,0
91471,0.06,0.02,0.98,1.52,-0.8,0.23,25.28,29.9,-29.99,0
91482,0.06,0.02,0.98,1.33,-1.05,0.18,25.24,29.87,-30.0,0
91494,0.05,0.02,0.97,1.2,-1.41,0.16,25.24,29.87,-30.0,0
91504,0.05,0.02,0.97,1.11,-1.2,0.22,25.24,29.87,-30.0,0
91514,0.05,0.02,0.97,1.07,-0.87,0.23,25.24,29.87,-30.0,0
91524,0.06,0.03,0.97,1.33,-0.62,0.19,25.25,29.77,-29.86,0
91537,0.06,0.02,0.97,2.23,-0.52,0.14,25.25,29.77,-29.86,0
91548,0.06,0.02,0.98,2.36,-0.53,0.06,25.25,29.77,-29.86,0
91561,0.06,0.02,0.98,1.94,-0.58,0.13,25.25,29.77,-29.86,0
91572,0.06,0.02,0.98,1.48,-0.49,0.18,25.25,29.77,-29.86,0
91583,0.06,0.02,0.98,1.02,-0.44,0.24,25.22,29.86,-29.82,0
91593,0.06,0.02,0.98,0.72,-0.5,0.29,25.22,29.86,-29.82,0
91606,0.06,0.02,0.98,1.06,-0.92,0.35,25.22,29.86,-29.82,0
91617,0.06,0.02,0.98,1.57,-0.89,0.27,25.22,29.86,-29.82,0
91628,0.06,0.02,0.98,2.03,-0.76,0.2,25.13,29.88,-29.9,0
91640,0.06,0.02,0.98,2.66,-0.55,0.1,25.13,29.88,-29.9,0
91652,0.06,0.02,0.98,2.66,-0.5,0.09,25.13,29.88,-29.9,0
91665,0.06,0.02,0.97,1.83,-0.71,0.07,25.13,29.88,-29.9,0
91676,0.05,0.02,0.97,1.37,-0.82,0.02,25.26,29.78,-29.86,0
