sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
19.47,29.46,-31.3,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.48,29.45,-31.31,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.49,29.43,-31.32,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.49,29.42,-31.33,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.5,29.41,-31.34,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.51,29.4,-31.36,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.52,29.38,-31.37,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.53,29.37,-31.38,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.53,29.36,-31.39,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.54,29.34,-31.4,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.55,29.33,-31.41,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.56,29.32,-31.42,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.57,29.31,-31.43,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.57,29.29,-31.45,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.58,29.28,-31.46,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.59,29.27,-31.47,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.6,29.26,-31.48,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.61,29.24,-31.49,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.61,29.23,-31.5,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.62,29.22,-31.51,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.63,29.2,-31.52,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.64,29.19,-31.54,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.65,29.18,-31.55,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.65,29.17,-31.56,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.66,29.15,-31.57,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.67,29.14,-31.58,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.69,29.12,-31.57,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.71,29.1,-31.57,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.74,29.08,-31.56,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.76,29.06,-31.56,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.78,29.05,-31.55,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.8,29.03,-31.54,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.83,29.01,-31.54,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.85,28.99,-31.53,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.87,28.97,-31.53,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.89,28.95,-31.52,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.92,28.93,-31.51,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.94,28.91,-31.51,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.96,28.9,-31.5,0.0,3320,1.0,0.0,0.0,0.0,0.0
19.98,28.88,-31.5,0.0,3320,1.0,0.0,0.0,0.0,0.0
20.01,28.86,-31.49,0.0,3320,1.0,0.0,0.0,0.0,0.0
20.03,28.84,-31.48,0.0,3320,1.0,0.0,0.0,0.0,0.0
20.05,28.82,-31.48,0.0,3320,1.0,0.0,0.0,0.0,0.0
20.07,28.8,-31.47,0.0,3320,1.0,0.0,0.0,0.0,0.0
20.1,28.78,-31.47,0.0,3320,1.0,0.0,0.0,0.0,0.0
20.12,28.76,-31.46,0.0,3320,1.0,0.0,0.0,0.0,0.0
