sens_x,sens_y,sens_z,window,supine,prone,side,sitting,unknown
0.01502,-0.05442,0.0572,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.0572,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.0572,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05718,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05718,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05718,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05718,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05718,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05715,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05715,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05715,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05715,1052,0.0,0.0,1.0,0.0,0.0
0.01502,-0.05442,0.05715,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.05712,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.05712,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.05712,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.05712,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.05712,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.0571,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.0571,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.0571,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.0571,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.0571,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.05707,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05442,0.05707,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05707,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05707,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05707,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05705,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05705,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05705,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05705,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05705,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05702,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05702,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05702,1052,0.0,0.0,1.0,0.0,0.0
0.01505,-0.05445,0.05702,1052,0.0,0.0,1.0,0.0,0.0
