sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
-20.72,-4.51,12.04,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.72,-4.51,12.03,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.72,-4.52,12.02,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.72,-4.52,12.02,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.72,-4.52,12.01,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.72,-4.52,12.0,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.53,11.99,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.53,11.98,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.53,11.97,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.54,11.97,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.54,11.96,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.54,11.95,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.54,11.94,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.55,11.93,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.71,-4.55,11.92,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.55,11.92,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.55,11.91,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.56,11.9,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.56,11.89,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.56,11.88,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.57,11.87,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.57,11.87,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.57,11.86,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.57,11.85,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.58,11.84,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.7,-4.58,11.83,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.58,11.82,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.59,11.82,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.59,11.81,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.59,11.8,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.59,11.79,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.6,11.78,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.6,11.77,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.6,11.77,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.69,-4.61,11.76,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.61,11.75,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.61,11.74,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.61,11.73,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.62,11.72,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.62,11.72,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.62,11.71,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.62,11.7,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.63,11.69,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.63,11.68,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.63,11.67,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.68,-4.64,11.67,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.67,-4.64,11.66,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.67,-4.64,11.65,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.67,-4.64,11.64,3.0,2861,0.0,0.0,0.0,1.0,0.0
-20.67,-4.65,11.63,3.0,2861,0.0,0.0,0.0,1.0,0.0
