sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
2.18,-1.6,-0.34,1.0,1225,0.0,1.0,0.0,0.0,0.0
2.15,-1.58,-0.32,1.0,1225,0.0,1.0,0.0,0.0,0.0
2.12,-1.56,-0.29,1.0,1225,0.0,1.0,0.0,0.0,0.0
2.08,-1.54,-0.27,1.0,1225,0.0,1.0,0.0,0.0,0.0
2.05,-1.53,-0.24,1.0,1225,0.0,1.0,0.0,0.0,0.0
2.02,-1.51,-0.22,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.99,-1.49,-0.2,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.95,-1.47,-0.17,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.92,-1.45,-0.15,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.89,-1.43,-0.12,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.86,-1.42,-0.1,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.82,-1.4,-0.08,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.79,-1.38,-0.05,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.76,-1.36,-0.03,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.73,-1.34,-0.0,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.69,-1.32,0.02,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.66,-1.31,0.04,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.63,-1.29,0.07,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.6,-1.27,0.09,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.56,-1.25,0.12,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.53,-1.23,0.14,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.5,-1.21,0.16,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.47,-1.2,0.19,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.43,-1.18,0.21,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.4,-1.16,0.24,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.37,-1.14,0.26,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.39,-1.14,0.25,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.42,-1.14,0.25,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.44,-1.14,0.24,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.46,-1.15,0.23,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.49,-1.15,0.23,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.51,-1.15,0.22,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.53,-1.15,0.21,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.56,-1.15,0.21,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.58,-1.15,0.2,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.6,-1.16,0.19,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.63,-1.16,0.19,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.65,-1.16,0.18,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.67,-1.16,0.17,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.69,-1.16,0.16,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.72,-1.16,0.16,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.74,-1.17,0.15,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.76,-1.17,0.14,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.79,-1.17,0.14,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.81,-1.17,0.13,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.83,-1.17,0.12,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.86,-1.17,0.12,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.88,-1.18,0.11,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.9,-1.18,0.1,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.93,-1.18,0.1,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.95,-1.18,0.09,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.91,-1.2,0.06,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.88,-1.21,0.03,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.84,-1.23,-0.01,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.8,-1.25,-0.04,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.77,-1.27,-0.07,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.73,-1.28,-0.1,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.7,-1.3,-0.13,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.66,-1.32,-0.17,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.62,-1.33,-0.2,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.59,-1.35,-0.23,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.55,-1.37,-0.26,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.51,-1.39,-0.29,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.48,-1.4,-0.33,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.44,-1.42,-0.36,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.4,-1.44,-0.39,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.37,-1.46,-0.42,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.33,-1.47,-0.45,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.29,-1.49,-0.49,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.26,-1.51,-0.52,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.22,-1.52,-0.55,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.19,-1.54,-0.58,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.15,-1.56,-0.61,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.11,-1.58,-0.65,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.08,-1.59,-0.68,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.04,-1.61,-0.71,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.11,-1.58,-0.66,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.18,-1.56,-0.61,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.25,-1.53,-0.56,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.32,-1.5,-0.52,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.38,-1.48,-0.47,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.45,-1.45,-0.42,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.52,-1.43,-0.37,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.59,-1.4,-0.32,1.0,1225,0.0,1.0,0.0,0.0,0.0
1.66,-1.37,-0.27,1.0,1225,0.0,1.0,0.0,0.0,0.0
