sens_x,sens_y,sens_z,window,supine,prone,side,sitting,unknown
0.0007,-0.00054,-7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00071,-0.00054,-7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00071,-0.00054,-7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00071,-0.00054,-7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00072,-0.00054,-7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00072,-0.00054,-6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00072,-0.00054,-6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00073,-0.00054,-6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00074,-0.00054,-5e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00074,-0.00054,-5e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00074,-0.00054,-4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00074,-0.00054,-4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00075,-0.00054,-4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00076,-0.00054,-4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00076,-0.00054,-4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00076,-0.00054,-3e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00076,-0.00054,-2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00077,-0.00054,-2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00077,-0.00054,-2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00078,-0.00053,-2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00078,-0.00053,-1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00078,-0.00053,-1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00078,-0.00053,-1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00079,-0.00053,-0.0,3049,0.0,0.0,0.0,0.0,1.0
0.0008,-0.00053,-0.0,3049,0.0,0.0,0.0,0.0,1.0
0.0008,-0.00053,0.0,3049,0.0,0.0,0.0,0.0,1.0
0.0008,-0.00053,0.0,3049,0.0,0.0,0.0,0.0,1.0
0.0008,-0.00053,0.0,3049,0.0,0.0,0.0,0.0,1.0
0.00081,-0.00053,1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00081,-0.00053,1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00082,-0.00053,1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00082,-0.00053,2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00082,-0.00053,2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00082,-0.00053,2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00083,-0.00053,2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00083,-0.00053,3e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00084,-0.00053,4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00084,-0.00053,4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00084,-0.00053,4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00085,-0.00053,4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00086,-0.00053,4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00086,-0.00053,5e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00086,-0.00053,5e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00086,-0.00053,6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00087,-0.00052,6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00087,-0.00052,6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00088,-0.00052,7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00088,-0.00052,7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00088,-0.00052,7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00088,-0.00052,7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00089,-0.00052,7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00088,-0.00053,7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00088,-0.00053,7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00088,-0.00053,6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00087,-0.00054,6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00086,-0.00054,4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00086,-0.00054,4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00086,-0.00054,4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00085,-0.00055,3e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00084,-0.00056,2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00084,-0.00056,2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00083,-0.00056,1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00083,-0.00056,1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00082,-0.00057,0.0,3049,0.0,0.0,0.0,0.0,1.0
0.00082,-0.00058,-0.0,3049,0.0,0.0,0.0,0.0,1.0
0.00082,-0.00058,-1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00081,-0.00058,-1e-05,3049,0.0,0.0,0.0,0.0,1.0
0.0008,-0.00058,-2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.0008,-0.00059,-2e-05,3049,0.0,0.0,0.0,0.0,1.0
0.0008,-0.00059,-3e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00079,-0.00059,-4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00078,-0.0006,-4e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00078,-0.0006,-5e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00078,-0.0006,-6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00077,-0.00061,-6e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00076,-0.00062,-7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00076,-0.00062,-7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00076,-0.00062,-7e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00075,-0.00062,-8e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00074,-0.00063,-8e-05,3049,0.0,0.0,0.0,0.0,1.0
0.00074,-0.00064,-0.0001,3049,0.0,0.0,0.0,0.0,1.0
0.00074,-0.00064,-0.0001,3049,0.0,0.0,0.0,0.0,1.0
0.00073,-0.00064,-0.0001,3049,0.0,0.0,0.0,0.0,1.0
0.00072,-0.00064,-0.00011,3049,0.0,0.0,0.0,0.0,1.0
0.00072,-0.00065,-0.00012,3049,0.0,0.0,0.0,0.0,1.0
0.00071,-0.00066,-0.00012,3049,0.0,0.0,0.0,0.0,1.0
0.00071,-0.00066,-0.00012,3049,0.0,0.0,0.0,0.0,1.0
0.0007,-0.00066,-0.00013,3049,0.0,0.0,0.0,0.0,1.0
0.0007,-0.00066,-0.00014,3049,0.0,0.0,0.0,0.0,1.0
0.0007,-0.00067,-0.00014,3049,0.0,0.0,0.0,0.0,1.0
