sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
-3.18,-5.79,-0.63,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.21,-5.63,-0.66,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.24,-5.47,-0.68,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.27,-5.31,-0.71,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.3,-5.15,-0.74,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.34,-4.99,-0.77,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.37,-4.83,-0.8,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.4,-4.67,-0.82,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.43,-4.51,-0.85,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.46,-4.35,-0.88,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.49,-4.19,-0.9,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.52,-4.02,-0.93,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.55,-3.86,-0.96,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.58,-3.7,-0.99,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.61,-3.54,-1.01,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.64,-3.38,-1.04,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.68,-3.22,-1.07,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.71,-3.06,-1.1,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.74,-2.9,-1.12,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.77,-2.74,-1.15,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.8,-2.58,-1.18,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.7,-2.59,-1.08,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.6,-2.6,-0.98,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.5,-2.62,-0.88,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.4,-2.63,-0.78,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.3,-2.64,-0.68,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.2,-2.65,-0.58,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.1,-2.66,-0.48,1.0,1498,0.0,1.0,0.0,0.0,0.0
-3.0,-2.68,-0.38,1.0,1498,0.0,1.0,0.0,0.0,0.0
-2.9,-2.69,-0.28,1.0,1498,0.0,1.0,0.0,0.0,0.0
-2.8,-2.7,-0.18,1.0,1498,0.0,1.0,0.0,0.0,0.0
