sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
23.13,-4.38,38.99,1.0,902,0.0,1.0,0.0,0.0,0.0
