sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
1.67,-1.47,0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.67,-1.46,0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.67,-1.46,0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.67,-1.45,0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.67,-1.44,0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.68,-1.44,0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.68,-1.43,0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.68,-1.42,0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.68,-1.42,0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.68,-1.41,0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.68,-1.4,0.0,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.68,-1.4,0.0,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.68,-1.39,0.0,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.69,-1.38,-0.0,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.69,-1.37,-0.0,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.69,-1.37,-0.0,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.69,-1.36,-0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.69,-1.35,-0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.69,-1.35,-0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.69,-1.34,-0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.69,-1.33,-0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.33,-0.01,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.32,-0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.31,-0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.31,-0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.3,-0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.31,-0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.32,-0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.33,-0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
1.7,-1.34,-0.02,3.0,2902,0.0,0.0,0.0,1.0,0.0
