sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
-7.29,-2.96,5.03,2.0,2305,0.0,0.0,1.0,0.0,0.0
-6.67,-2.74,4.46,2.0,2305,0.0,0.0,1.0,0.0,0.0
-6.05,-2.51,3.89,2.0,2305,0.0,0.0,1.0,0.0,0.0
-5.43,-2.29,3.32,2.0,2305,0.0,0.0,1.0,0.0,0.0
-4.81,-2.07,2.75,2.0,2305,0.0,0.0,1.0,0.0,0.0
-4.19,-1.84,2.18,2.0,2305,0.0,0.0,1.0,0.0,0.0
-3.57,-1.62,1.61,2.0,2305,0.0,0.0,1.0,0.0,0.0
-2.95,-1.4,1.04,2.0,2305,0.0,0.0,1.0,0.0,0.0
-2.33,-1.18,0.47,2.0,2305,0.0,0.0,1.0,0.0,0.0
-1.71,-0.95,-0.1,2.0,2305,0.0,0.0,1.0,0.0,0.0
-1.09,-0.73,-0.67,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.61,-1.08,-0.31,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.13,-1.44,0.06,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.35,-1.79,0.42,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.83,-2.15,0.78,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.32,-2.5,1.14,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.8,-2.85,1.51,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.28,-3.21,1.87,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.76,-3.56,2.23,2.0,2305,0.0,0.0,1.0,0.0,0.0
3.24,-3.92,2.6,2.0,2305,0.0,0.0,1.0,0.0,0.0
3.72,-4.27,2.96,2.0,2305,0.0,0.0,1.0,0.0,0.0
3.82,-4.45,2.99,2.0,2305,0.0,0.0,1.0,0.0,0.0
3.91,-4.63,3.02,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.01,-4.81,3.05,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.1,-4.99,3.08,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.2,-5.16,3.1,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.3,-5.34,3.13,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.39,-5.52,3.16,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.49,-5.7,3.19,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.58,-5.88,3.22,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.68,-6.06,3.25,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.99,-6.67,3.36,2.0,2305,0.0,0.0,1.0,0.0,0.0
5.3,-7.29,3.46,2.0,2305,0.0,0.0,1.0,0.0,0.0
5.62,-7.9,3.57,2.0,2305,0.0,0.0,1.0,0.0,0.0
5.93,-8.52,3.67,2.0,2305,0.0,0.0,1.0,0.0,0.0
6.24,-9.13,3.78,2.0,2305,0.0,0.0,1.0,0.0,0.0
6.55,-9.74,3.89,2.0,2305,0.0,0.0,1.0,0.0,0.0
6.86,-10.36,3.99,2.0,2305,0.0,0.0,1.0,0.0,0.0
7.18,-10.97,4.1,2.0,2305,0.0,0.0,1.0,0.0,0.0
7.49,-11.59,4.2,2.0,2305,0.0,0.0,1.0,0.0,0.0
7.8,-12.2,4.31,2.0,2305,0.0,0.0,1.0,0.0,0.0
6.37,-11.41,4.11,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.94,-10.63,3.92,2.0,2305,0.0,0.0,1.0,0.0,0.0
3.52,-9.84,3.72,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.09,-9.06,3.53,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.66,-8.27,3.33,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.77,-7.48,3.13,2.0,2305,0.0,0.0,1.0,0.0,0.0
-2.2,-6.7,2.94,2.0,2305,0.0,0.0,1.0,0.0,0.0
-3.62,-5.91,2.74,2.0,2305,0.0,0.0,1.0,0.0,0.0
-5.05,-5.13,2.55,2.0,2305,0.0,0.0,1.0,0.0,0.0
-6.48,-4.34,2.35,2.0,2305,0.0,0.0,1.0,0.0,0.0
-5.72,-4.08,2.07,2.0,2305,0.0,0.0,1.0,0.0,0.0
-4.97,-3.81,1.79,2.0,2305,0.0,0.0,1.0,0.0,0.0
-4.22,-3.55,1.51,2.0,2305,0.0,0.0,1.0,0.0,0.0
-3.46,-3.29,1.23,2.0,2305,0.0,0.0,1.0,0.0,0.0
-2.7,-3.02,0.96,2.0,2305,0.0,0.0,1.0,0.0,0.0
-1.95,-2.76,0.68,2.0,2305,0.0,0.0,1.0,0.0,0.0
-1.19,-2.5,0.4,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.44,-2.24,0.12,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.32,-1.97,-0.16,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.07,-1.71,-0.44,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.28,-1.75,-0.08,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.49,-1.79,0.27,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.7,-1.82,0.63,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.91,-1.86,0.98,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.12,-1.9,1.34,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.34,-1.94,1.7,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.55,-1.98,2.05,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.76,-2.01,2.41,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.97,-2.05,2.76,2.0,2305,0.0,0.0,1.0,0.0,0.0
3.18,-2.09,3.12,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.72,-2.5,2.8,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.26,-2.91,2.49,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.8,-3.32,2.17,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.34,-3.73,1.86,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.88,-4.14,1.55,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.41,-4.54,1.23,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.05,-4.95,0.92,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.51,-5.36,0.6,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.97,-5.77,0.29,2.0,2305,0.0,0.0,1.0,0.0,0.0
-1.43,-6.18,-0.03,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.7,-5.6,-0.42,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.03,-5.01,-0.81,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.75,-4.43,-1.2,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.48,-3.84,-1.59,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.21,-3.26,-1.98,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.94,-2.68,-2.38,2.0,2305,0.0,0.0,1.0,0.0,0.0
3.67,-2.09,-2.77,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.39,-1.51,-3.16,2.0,2305,0.0,0.0,1.0,0.0,0.0
5.12,-0.92,-3.55,2.0,2305,0.0,0.0,1.0,0.0,0.0
5.85,-0.34,-3.94,2.0,2305,0.0,0.0,1.0,0.0,0.0
5.26,-0.16,-4.19,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.66,0.01,-4.44,2.0,2305,0.0,0.0,1.0,0.0,0.0
4.06,0.19,-4.7,2.0,2305,0.0,0.0,1.0,0.0,0.0
3.47,0.37,-4.95,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.88,0.54,-5.2,2.0,2305,0.0,0.0,1.0,0.0,0.0
2.28,0.72,-5.45,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.68,0.9,-5.7,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.09,1.08,-5.96,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.5,1.25,-6.21,2.0,2305,0.0,0.0,1.0,0.0,0.0
-0.1,1.43,-6.46,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.29,1.4,-5.88,2.0,2305,0.0,0.0,1.0,0.0,0.0
0.68,1.37,-5.3,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.08,1.34,-4.72,2.0,2305,0.0,0.0,1.0,0.0,0.0
1.47,1.31,-4.14,2.0,2305,0.0,0.0,1.0,0.0,0.0
