sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
8.88,-4.39,-29.84,0.0,3776,1.0,0.0,0.0,0.0,0.0
